root_key	atom_id	source	bytes_observed	sha256_observed	bytes_expected	sha256_expected	identity_status	commit_evidence	hash_manifest	receipt_paths	receipt_sha256s	detail
fig12	SupplementaryFigure2C	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2C_TCGA_TRActivity_TNBC150_NonTNBC155_PearsonCor.pdf	5966340	7259fa948317ac90d0304d3cccab3609caa7cc08ee8c8bb4ee99a54c80ad2844	5966340	7259fa948317ac90d0304d3cccab3609caa7cc08ee8c8bb4ee99a54c80ad2844	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure2D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2D_PDX_TRActivity_TNBC150_NonTNBC155_PearsonCor.pdf	43081	9b9f10e877b82629ae9d8421ce8519df60ed3cd34e6bdd56eeb0d00a420437a6	43081	9b9f10e877b82629ae9d8421ce8519df60ed3cd34e6bdd56eeb0d00a420437a6	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure2E	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2E_Cell_Lines_TRActivity_TNBC150_NonTNBC155_PearsonCor.pdf	69617	4ccc3cf24c6a72f3ace010f428fc10494b0709fe31d695d0dffd8cb0de574727	69617	4ccc3cf24c6a72f3ace010f428fc10494b0709fe31d695d0dffd8cb0de574727	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure2F	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_CellLines_Basal157TRs.pdf	321002	3e4a69a3ccef0b8d3e7dba1f95174893b8f6c101724bb87b0b1d996777327c6d	321002	3e4a69a3ccef0b8d3e7dba1f95174893b8f6c101724bb87b0b1d996777327c6d	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure2F	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_METABRIC_Basal123TRs.pdf	577233	627cf897e4121504a020794304863cba17f0d757f9ac2fc51fff07c410b1c7e8	577233	627cf897e4121504a020794304863cba17f0d757f9ac2fc51fff07c410b1c7e8	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure2F	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_PDX_Basal157TRs.pdf	103112	3b0adda5d3d9ea19fb29ab4892d26c2212b07094fa643e1ba03b4d687e7bcc5e	103112	3b0adda5d3d9ea19fb29ab4892d26c2212b07094fa643e1ba03b4d687e7bcc5e	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure2F	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2F_TCGA_Basal157TRs.pdf	2057864	bb96521b962e702ddd00c103ddffeb99a8183089d5888f5f1bd93460b6e9ae79	2057864	bb96521b962e702ddd00c103ddffeb99a8183089d5888f5f1bd93460b6e9ae79	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	Figure2B	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/Figure2B_TF_PromoterAccessibility_Intersection_Sample_Groups.pdf	13485	8bd122d9cde7994744ec79fb4ad1118d8c687f564ccf09e9cf87e03fd1d7ff47	13485	8bd122d9cde7994744ec79fb4ad1118d8c687f564ccf09e9cf87e03fd1d7ff47	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	Figure2C	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/Figure2C_JASPAR_CISBP_Combined_ChromatinAccessibility_MotifEnrichment_Heatmap.pdf	73663	783d6b0c941b55137bb560b1b10f76a49ce445946504b9b77c82870cfdf6bed2	73663	783d6b0c941b55137bb560b1b10f76a49ce445946504b9b77c82870cfdf6bed2	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	Figure2D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/Figure2D_JASPAR_CISBP_TR_MotifEnrichment_Intersection_Sample_Groups.pdf	13584	b8fd51f6afe20d9f864be0f76337156dd087befc5e8c2e4057dc12ab39cf0251	13584	b8fd51f6afe20d9f864be0f76337156dd087befc5e8c2e4057dc12ab39cf0251	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	Figure2E	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/Figure2E_Case_Examples_HC-TRs.pdf	40187	5e5fb4934127edd4205ff61e2ea245fe261bf43ca2d39b52953d795a3851fbed	40187	5e5fb4934127edd4205ff61e2ea245fe261bf43ca2d39b52953d795a3851fbed	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure4B	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/SupplementaryFigure4B_NES_Average_Across_CellLines_PDX_TCGA.pdf	14280	353a20a28947e7c8214c10ccd3cdbd1f81a32c18f85aa16f4f50e60ec029055a	14280	353a20a28947e7c8214c10ccd3cdbd1f81a32c18f85aa16f4f50e60ec029055a	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig12	SupplementaryFigure4C	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure2/JASPAR_vs_CISBP_HC-TRs_VennDiagram.pdf	16787	9b0b602004f1a947bdc1835517789073fd00dae3c2a2554afa1b931ab2e849b1	16787	9b0b602004f1a947bdc1835517789073fd00dae3c2a2554afa1b931ab2e849b1	VERIFIED	edf5314ce5b9ee0e2f88b2310e7c2df5619ad888	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/audit/pdf_sha256_manifest.tsv=cbececc70e2a1e1f3d672d4ec67c904b37881a841e24cdec41df450ea6c45007;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_final_corrected/audit/runtime_manifest.json=9ecc4da47e8e19d4e645badc06a20bba97122584964454e3ad40a99070f8bf8b;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/runtime_secondary_GSE81089_corrected/audit/runtime_manifest.json=c07aabdac1d7142b776846c43360d10a5de7bd34325c5c4cba7de468550e9e94	
fig3	SupplementaryFigure4D	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure4D_All_MKi67_Correlation_HC-TR_Heatmap.pdf	22545	774fc359be996cfcfed427cdc118e16c1d4c123911834095c9abb9e099ddef3b	22545	774fc359be996cfcfed427cdc118e16c1d4c123911834095c9abb9e099ddef3b	VERIFIED	edf5314 source-hash lock (8 official scripts)	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_output_sha256.tsv=c6510900636f3f6571cfc5253f419938fbb2d3ba5700bb3739f13bc53e3e29c1;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_port_receipt.json=d8b0fe51313ddfa24e0a0bd66e3fa0a64fe95d0a325a3240a9880c2333b5ca37;/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/audit/official_source_manifest.tsv=b9bafc653e6b7030eafd443a83b5534fb9cdbadbaaf3405ba4295b2fa3370bec	
