TF	NES	p_value	FDR	regulon_size
EHF	2.83323573085759	0.0046079391242625	0.033769130516493	29
EHMT1	-0.493023751403084	0.621995805122454	0.893719325400208	14
EHMT2	-0.647217314047364	0.517491307141408	0.832801190572535	65
EID1	0.362594436288653	0.716907867029109	0.935988944729812	31
EID2	-1.31157274791808	0.189664333092839	0.491414168839253	23
EID2B	-0.0455573370966539	0.963663073906342	0.999927879915109	26
ELF1	0.506093372803561	0.61279110268549	0.893719325400208	51
ELF2	2.01348211859014	0.0440639342664777	0.179827246578151	50
ELF3	2.93293154756602	0.00335777914841853	0.0288397127994866	38
ELF4	-2.38056281331111	0.0172862136755464	0.0911042442532734	24
ELF5	1.5020843858687	0.133075316822209	0.392008423592979	17
ELK1	-2.92168907172207	0.00348138897616108	0.0292924939129739	40
ELK3	0.854961805545754	0.392572292734977	0.743665248879089	54
ELK4	-1.34515046426291	0.178576649290913	0.474901737800807	48
ELL	-0.914116910852391	0.360655417506409	0.713493673254058	123
ELL2	-0.49945298545166	0.617460299822335	0.893719325400208	6
ELL3	3.22748039651798	0.00124885597965781	0.0217004484370714	20
EMX1	-2.35885377751928	0.018331477319318	0.0946262376791529	18
EMX2	0.0408440112453832	0.967420252714108	0.999927879915109	8
EN1	-3.63270792352676	0.000280462419200783	0.0193395427209346	107
EN2	-1.32074516327954	0.186586349620042	0.485947328193312	5
ENY2	-0.406460861888609	0.684404008541088	0.91977763756208	67
EOMES	0.048718159669662	0.961143903735586	0.999927879915109	69
EP300	-0.694300008563775	0.487494085629411	0.803025532357554	21
EPAS1	2.88976710609996	0.00385527328245079	0.0313416548630008	80
EPC1	2.59078732597116	0.00957566481865558	0.0572259968924417	57
EPC2	2.55653422001904	0.0105720672027176	0.0617113690205146	189
ERF	-2.51645244785188	0.0118542895481716	0.067431766041724	52
ERG	0.547640493857766	0.583938778886132	0.878961481964069	65
ESR1	2.30328069917948	0.0212630548676558	0.10413710774208	15
ESR2	-0.669556528769984	0.503140533686159	0.818724628559001	77
ESRRA	-0.135221996706525	0.892436355962834	0.999927879915109	75
ESRRB	-2.39111221023891	0.0167974182432753	0.0889952924340286	8
ESRRG	-0.513088687542502	0.607889284322176	0.892221383419585	9
ESX1	-0.00859960354060702	0.993138593676499	0.999927879915109	2
ETS1	1.09344180057271	0.274199868972743	0.615516204031543	77
ETS2	-0.422285692209918	0.672816500277363	0.914372237378703	7
ETV1	1.58588850805998	0.112764603157878	0.348892639662587	37
ETV2	-0.538446314274444	0.590268959218934	0.882886835895205	41
ETV3	-0.731258670843752	0.464621169535832	0.788955270971929	25
ETV3L	-1.49506266907895	0.13489808740711	0.394862040107109	9
ETV4	1.29907660300214	0.19391764164442	0.499497995674808	13
ETV5	0.339548212993902	0.734196783242657	0.944044445724815	12
ETV6	-2.792691487364	0.00522715192402191	0.0365718503952473	17
ETV7	0.527571921997991	0.597796485349855	0.885578673426971	41
EVX1	-0.0014946726421479	0.998807424219421	0.999927879915109	3
EVX2	-2.12642774743485	0.033467659419473	0.146731572301969	14
FAM220A	-0.812621674085391	0.416435001014997	0.76505167615564	41
FAM220BP	-0.0537208310835495	0.957157585960192	0.999927879915109	5
FBXL19	-0.781659591033445	0.434414655627815	0.767831636487575	40
FERD3L	-0.998964634957508	0.317811823309779	0.663472206051375	5
FEV	-0.0637212581835199	0.949192177561203	0.999927879915109	7
FEZF1	0.564793578693801	0.572214175162368	0.869800199641207	10
FGF1	0.0759001634707716	0.939498526805464	0.999927879915109	14
FGF2	-1.34300400836658	0.179270675922814	0.474901737800807	70
FGF7	-0.26403082578861	0.79175616576609	0.967654585810038	85
FHL2	0.352216204123824	0.724676125489704	0.941844440118657	43
FHL5	1.50729330823802	0.131735492089804	0.390611628838322	124
FIGLA	-0.0759918167959032	0.93942560862444	0.999927879915109	9
FLCN	-0.415045039818676	0.678108931946541	0.919407653847843	42
FLI1	0.94395329800857	0.345193514148308	0.695932305632332	158
FOS	2.01319563265429	0.0440940525191538	0.179827246578151	15
FOSB	1.15106416654212	0.249705838468125	0.587130355555029	17
FOSL1	-2.94957547213985	0.00318210841857253	0.028525329037918	45
FOSL2	-3.37759132194826	0.000731236680038145	0.0193395427209346	81
FOXA1	3.23270452709952	0.0012262432188196	0.0217004484370714	38
FOXA2	3.33423500348259	0.000855343588342544	0.0193395427209346	97
FOXA3	3.29412642393889	0.000987280827484775	0.0198245990158943	76
FOXB1	0.111612706148737	0.911130496926818	0.999927879915109	8
FOXB2	-0.0105360617876969	0.991593594498767	0.999927879915109	8
FOXC1	-1.46034367465152	0.144195644463826	0.412996888314379	12
FOXC2	-1.89014273368974	0.0587388731405014	0.220051599377102	35
FOXD1	-3.45924095624355	0.000541700063136792	0.0193395427209346	209
FOXD2	1.04022202084766	0.298236763014791	0.646165902112193	12
FOXD3	-2.91915368682412	0.00350983137320541	0.0293655891558186	26
FOXD4	-0.00203062538002551	0.998379796473972	0.999927879915109	5
FOXD4L1	-0.233737959103797	0.815188416782917	0.970876833274079	7
FOXD4L3	-0.216333245279498	0.828727996577186	0.977505769565311	7
FOXD4L4	1.10279686020761	0.270115391932808	0.609428884270875	7
FOXD4L5	1.36022529295836	0.173758640953604	0.468898972636703	9
FOXE1	-3.50790313207059	0.000451653474237731	0.0193395427209346	128
FOXE3	-0.828034378995615	0.40765103041307	0.758281208889268	3
FOXF1	0.494157648793987	0.621194846960687	0.893719325400208	39
FOXF2	-0.064496686553467	0.948574745367748	0.999927879915109	35
FOXG1	-0.507195102206849	0.612017931231712	0.893719325400208	13
FOXH1	0.148563555663316	0.88189803217379	0.999927879915109	8
FOXI1	-1.0597058389843	0.2892784455884	0.638319910704953	7
FOXI2	0.826521273397884	0.408508455507123	0.758281208889268	12
FOXI3	-0.800371796716518	0.423495416468239	0.767831636487575	11
FOXJ1	3.12277563076423	0.00179154266107833	0.0221956914311769	125
FOXJ2	-1.58275694509709	0.113476873491553	0.350041677184947	16
FOXJ3	-0.699242159948494	0.484400707030831	0.802762273414172	32
FOXK1	-2.90586830345702	0.00366235556868634	0.0302634155634658	71
FOXK2	-1.13962317594762	0.254443325617887	0.592717166868581	72
FOXL1	-2.78819008522902	0.00530034338046781	0.0368272993355687	32
FOXL2	-3.17492950248188	0.00149872908072116	0.0217633093901877	30
FOXM1	-2.42578837922386	0.0152751744806619	0.0824530923579817	227
FOXN1	-3.39993997541234	0.000674006473344407	0.0193395427209346	41
FOXN2	-0.791890061670003	0.428424782347833	0.767831636487575	17
FOXN3	-0.696089636586363	0.486372696234806	0.802762273414172	7
FOXN4	0.459746903216492	0.645697899031054	0.902600240934727	6
FOXO1	-2.21310680502448	0.0268902830648705	0.125224260066855	58
FOXO3	-1.89995047062842	0.0574396197579885	0.216802173823385	12
FOXO4	1.64950537543034	0.0990441428451304	0.319230559924594	18
FOXO6	0.840028208490982	0.400892570556563	0.754522602369803	30
FOXP1	2.65856212843108	0.00784748802328028	0.0503871436974661	154
FOXP2	0.00468482837168232	0.996262061445369	0.999927879915109	6
FOXP3	0.210664108720107	0.833149383147452	0.980060902964313	95
FOXP4	0.963583964399017	0.335254549538679	0.683442777130627	150
FOXQ1	-0.00767442143848936	0.9938767577277	0.999927879915109	5
FOXS1	0.100853518795564	0.919666741524718	0.999927879915109	47
GABPA	1.64138153651127	0.100718240112299	0.322041761378178	42
GABPB1	-2.58917103649626	0.0096207296226499	0.0573247035082522	64
GABPB2	-2.29529106063543	0.0217164495770933	0.105841336773795	11
GATA1	0.146999732878826	0.88313223116192	0.999927879915109	18
GATA2	0.520220041813767	0.602910218019846	0.888541345426718	39
GATA3	0.164979486987619	0.868960127812871	0.998034279285308	71
GATA4	-0.503197534668142	0.614825397947731	0.893719325400208	5
GATA5	2.6109034922324	0.00903033734829871	0.0556224459981098	55
GATA6	1.72368617470996	0.0847645121779749	0.287998545606385	44
GATAD2A	-0.919506992026876	0.35783045011354	0.711409449334642	36
GATAD2B	0.458023730444639	0.6469353924644	0.902600240934727	22
GBX1	-0.738037067302881	0.460491924526064	0.785521935733503	10
GBX2	-2.86478460075474	0.00417292984999936	0.0323440857858591	5
GCM1	0.727275429184166	0.46705724687519	0.790101896988526	12
GCM2	-0.243502750133511	0.80761595491755	0.969911984135431	6
GFI1	-0.223262373089304	0.823331310082597	0.97625865389392	63
GFI1B	0.0203802181861832	0.983740064174224	0.999927879915109	14
GLI1	-1.93536937614378	0.0529449844821724	0.205238472664483	73
GLI2	-3.09845812954097	0.00194530456033251	0.0228431085213315	54
GLI3	-2.44371594328693	0.0145368670614786	0.0797584788070619	42
GLI4	-0.319251311256502	0.749535950269643	0.952574802621167	39
GLIS1	-1.99215163571465	0.0463544229219804	0.186159362454673	28
GLIS2	0.697477812604208	0.485503819929556	0.802762273414172	157
GLIS3	1.99047960825473	0.046538128114203	0.186524074357923	13
GMEB1	-0.113102033460278	0.909949662870623	0.999927879915109	27
GMEB2	-1.32725645341316	0.184423863543832	0.482191559890644	71
GON4L	0.635044234912992	0.525399565388439	0.840639304621502	38
GPATCH3	0.55277811953994	0.580415352986915	0.876296262253929	113
GPBP1	1.70242066948755	0.0886765380722029	0.29776335861034	79
GPBP1L1	1.67825865145408	0.0932966162966544	0.308011751532112	69
GPS2	0.0765263389646748	0.939000359948629	0.999927879915109	27
GRHL1	-3.00234609206173	0.00267907404274151	0.0262939152328268	40
GRHL2	-2.05016753876531	0.0403480845096519	0.169495719027994	43
GRHL3	-3.54802383091428	0.000388133102042183	0.0193395427209346	76
GSC	-0.0690304650189104	0.944965369753502	0.999927879915109	8
GSC2	0.00345519040989541	0.997243162402656	0.999927879915109	3
GSX1	-1.23371504148349	0.217309107000369	0.532792047444129	9
GTF2H2	1.51334259066323	0.130192659448944	0.387299052108858	15
GZF1	-0.135612964491577	0.892127255959633	0.999927879915109	4
HAND1	0.506834678200889	0.612270822019477	0.893719325400208	7
HAND2	-0.0280296437551956	0.977638508133004	0.999927879915109	7
HBP1	1.50669137627166	0.131889783044015	0.390611628838322	75
HCFC1	-0.826367328407107	0.408595751005074	0.758281208889268	78
HCFC2	0.823987167214987	0.409946849606107	0.759384939122752	29
HDAC1	-2.67818331643487	0.00740226932932531	0.0485743686708667	24
HDAC10	-0.465832716843377	0.641335244723428	0.901148159932525	248
HDAC2	-3.15810038002523	0.00158800866790963	0.0221956914311769	96
HDAC3	0.413007846953737	0.679600864611143	0.919649350068973	15
HDAC4	-0.907164930384591	0.364319586024805	0.715941082695399	14
HDAC5	0.763228874532752	0.445326911397035	0.775447482761567	45
HDAC6	0.781091744687053	0.434748536927675	0.767831636487575	63
HDAC7	0.566047349178909	0.57136159338551	0.869519348422143	62
HDAC8	1.45305484581131	0.146208526700992	0.416380831931405	27
HDAC9	0.981448711538226	0.3263715147869	0.672282374542719	11
HDGF	-0.786421267818299	0.43162072772051	0.767831636487575	27
HDGFL1	-0.648401495513807	0.516725303310999	0.832801190572535	7
HDGFL2	-1.5432530936104	0.12276937969674	0.370708142001584	76
HDGFL3	-3.4684949492673	0.000523382364892844	0.0193395427209346	67
HDX	2.29935528453412	0.0214847728939081	0.104966968299191	15
HEATR1	-0.886400086320332	0.375401972719025	0.726211137976687	35
HELT	0.126693604822714	0.899182907661897	0.999927879915109	3
HES1	-0.262008977991526	0.793314520487163	0.967654585810038	4
HES2	-3.59185421991858	0.000328333511155272	0.0193395427209346	64
HES4	-0.274827457095677	0.783448802339784	0.964747642801787	47
HES5	-0.0492013380482553	0.960758844951535	0.999927879915109	7
HES6	1.26703823516576	0.205141618634446	0.514905462772459	36
HES7	-0.00140720028363444	0.998877216990289	0.999927879915109	2
HESX1	-0.249506276242593	0.802969186654463	0.969550286712064	4
HEXIM1	-0.511198042224501	0.609212389436243	0.892918597071516	10
HEXIM2	0.140284830120332	0.888434949608389	0.999927879915109	21
HEY1	-3.39057529400804	0.000697460929560222	0.0193395427209346	73
HEY2	-0.172425005976902	0.863103414648536	0.997652743542806	15
HEYL	0.451983137081298	0.651281130598113	0.902600240934727	43
HHEX	1.01687095359079	0.309214822783001	0.654455415327584	24
HIC1	-0.140196588475719	0.888504667287507	0.999927879915109	56
HIC2	-1.52522743277526	0.12720238046306	0.381227432790784	60
HIF1A	-3.22627206042079	0.00125414082676333	0.0217004484370714	35
HIF1AN	-0.52394704544937	0.600315371918428	0.887653362895584	20
HIF3A	1.22725597220097	0.219726397980008	0.537406342440751	14
HINFP	0.184504687155665	0.853617550462852	0.994553520833191	21
HIPK2	1.04621924379334	0.295459820089281	0.642862917378187	17
HIVEP1	-1.48600099775015	0.13727885708726	0.400081197432828	9
HIVEP2	-0.530764587177578	0.595581922847302	0.884975545076464	6
HIVEP3	0.170573869197835	0.8645588461275	0.997652743542806	13
HLF	2.40187610997714	0.0163112315888984	0.0873195688603152	44
HMGA1	-2.22093390141809	0.0263554386414227	0.123938456187299	104
HMGA2	-3.3379428270219	0.000844011139824409	0.0193395427209346	27
HMGB1	-2.14756721775677	0.0317481520073719	0.141982826794661	60
HMGB1P1	0.067922538306875	0.94584729720806	0.999927879915109	3
HMGB2	-2.25549151259984	0.0241024944253095	0.115507896911746	79
HMGB3	1.83836857470083	0.0660081125256335	0.240552250365648	29
HMGB4	0.0867179038586424	0.930895744807005	0.999927879915109	5
HMX1	-1.46435318272527	0.143097472984201	0.41166149821243	14
HMX2	-2.07748310113205	0.0377569933441978	0.159612721337156	6
HMX3	-0.0769010272874486	0.938702280311926	0.999927879915109	6
HNF1A	2.22348591358263	0.0261830522031756	0.123660069101875	34
HNF4A	2.45250215354446	0.0141866530226605	0.0782604375535777	26
HNF4G	3.33385270699632	0.000856520014243121	0.0193395427209346	60
HNRNPK	-1.59904517380686	0.109810565487163	0.341330674145857	40
HNRNPU	0.0755384612106973	0.939786297315467	0.999927879915109	124
HOMEZ	-3.15385877059999	0.00161127040630765	0.0221956914311769	18
HOPX	3.40525039460003	0.000661034123802392	0.0193395427209346	147
HOXA1	-3.53869993835207	0.000402102642230694	0.0193395427209346	45
HOXA10	-3.19795325689684	0.00138406713046548	0.0217633093901877	31
HOXA11	-3.28426147845952	0.0010225000817193	0.0202204683451046	33
HOXA13	-3.6249843847995	0.000288978911972159	0.0193395427209346	93
HOXA2	-0.321781839731877	0.747617972981738	0.952456755876521	6
HOXA3	-1.2482269655173	0.211947951508868	0.523482763382295	21
HOXA4	-1.14356159783145	0.252805495346883	0.59063665106908	27
HOXA5	0.805442044795337	0.420564637485306	0.767831636487575	26
HOXA6	-0.377509908073206	0.705794702590413	0.933229481766354	55
HOXA7	-3.42744638321303	0.000609286609814918	0.0193395427209346	44
HOXA9	-3.08373936317277	0.00204416594563703	0.0233220751070407	22
HOXB1	-1.31773229519692	0.187593279512873	0.486676104989468	3
HOXB13	-1.83293120058797	0.0668128031088729	0.242604174760609	26
HOXB2	-0.29804723280711	0.765667114291638	0.955453869928816	43
HOXB3	0.220043413637895	0.825837343997483	0.977184081760133	15
HOXB4	-0.708323414722765	0.478744439763093	0.798437570634792	89
HOXB5	0.202950231539494	0.839173932072105	0.985992542774013	22
HOXB6	0.285508763570398	0.775254391336968	0.960339801236663	14
HOXB7	-1.03463458579922	0.300839595682936	0.648857044179738	19
HOXB8	-0.554311815681971	0.579365465330033	0.876296262253929	12
HOXB9	-2.04793186816507	0.0405666757441878	0.169703926863186	10
HOXC10	-0.300675956626205	0.763661604694605	0.955453869928816	19
HOXC11	-1.77519589265584	0.0758655476960175	0.265607209171668	16
HOXC13	-3.18920765516987	0.00142663356801557	0.0217633093901877	32
HOXC4	-1.59934277749335	0.109744459411589	0.341330674145857	14
HOXC5	-1.37290391998912	0.169782217797972	0.463210181166207	18
HOXC6	-2.03462429741938	0.041888690642612	0.174145943706759	19
HOXC8	-3.1177497571365	0.00182237465073641	0.0221956914311769	45
HOXC9	-0.688548997853517	0.491107125983819	0.806991087541333	11
HOXD1	3.15944204076136	0.00158071537590806	0.0221956914311769	59
HOXD10	-3.42930991794251	0.000605118126787763	0.0193395427209346	49
HOXD11	-3.53827240386558	0.00040275432427298	0.0193395427209346	83
HOXD13	-3.36811492035098	0.000756840417317063	0.0193395427209346	39
HOXD3	0.0994182450309025	0.920806197088547	0.999927879915109	6
HOXD4	0.0959141317898103	0.923588770782608	0.999927879915109	6
HOXD8	-1.14318470242365	0.252961912310463	0.59063665106908	8
HOXD9	-1.35025967151876	0.176932703509268	0.473077055454875	11
HR	-3.45900730286062	0.000542170204220203	0.0193395427209346	138
HSF1	-0.355507806510251	0.722209197650263	0.940838716236217	109
HSF2	-1.85574433042206	0.063490008871013	0.23349439159889	31
HSF4	1.13066802908842	0.258194842563976	0.597493442674585	72
HSF5	0.600531069109228	0.54815236131321	0.852878655661668	98
HSFY2	-0.779534840905453	0.435664722160084	0.767831636487575	17
ICE2	-2.68559250884629	0.00724013289796067	0.0479808147165182	39
ID1	-0.589703817900811	0.555389235152887	0.85714866390778	13
ID2	0.791392561641768	0.42871494924755	0.767831636487575	52
ID3	0.0626039925162257	0.95008185008812	0.999927879915109	50
ID4	1.29301150250369	0.196007080852217	0.502018135652106	73
IGF2	0.105848281205405	0.91570272906342	0.999927879915109	34
IKBKB	2.12774385357458	0.0333583268140148	0.146621359282581	19
IKZF1	0.617323777414407	0.537021186497981	0.84982523528182	166
IKZF2	1.60404258659056	0.108704665788113	0.339469625042817	32
IKZF3	0.341872994098036	0.732446474010408	0.944000333641141	77
IKZF4	3.38760845867375	0.000705048350523808	0.0193395427209346	49
IKZF5	1.97855607017047	0.0478660098101795	0.1899504895234	30
IL4	0.618448849903255	0.536279505214694	0.84982523528182	10
ILF2	-0.47504431690299	0.634755386088578	0.898787015199749	153
ING1	-0.0192727113746757	0.984623553053151	0.999927879915109	11
ING2	0.404059759112843	0.686168775432269	0.91977763756208	14
ING3	1.74311507543039	0.0813135157856317	0.277682890642089	37
ING4	0.346909236926784	0.728659507031648	0.943966638786806	8
ING5	-0.0474559924414843	0.962149803735901	0.999927879915109	6
INO80	0.0256382977553243	0.979545838909714	0.999927879915109	17
INSM1	0.248571150059897	0.803692527069212	0.969840501415251	8
INSM2	1.26429081335558	0.20612566569337	0.515404700364098	17
IRF1	-0.241712481809908	0.809002957223783	0.970416928378349	37
IRF2	0.990190807831132	0.322080864644757	0.667865855930472	21
IRF2BP1	-0.490187476191986	0.624001242136998	0.893719325400208	43
IRF2BP2	0.729993082867836	0.465394412742846	0.788955270971929	33
IRF2BPL	0.790785879109971	0.429068951475477	0.767831636487575	9
IRF3	-0.58262570362376	0.560145298227749	0.859917246820582	36
IRF4	-0.606732133398383	0.544028693510177	0.852113585466798	105
IRF5	0.269002434195223	0.787927809474369	0.965909060698738	85
IRF6	-3.6678652041816	0.000244584061368665	0.0193395427209346	157
IRF7	0.695755378721147	0.486582037825554	0.802762273414172	133
IRF8	0.763898160246298	0.444927933882185	0.775447482761567	177
IRF9	-0.0304874177764927	0.975678327877756	0.999927879915109	25
IRX1	0.999883123699874	0.317367072454292	0.663472206051375	8
IRX2	3.10664821884369	0.00189221423381691	0.0225185426567711	26
IRX3	3.22393554455874	0.00126441855933135	0.0217004484370714	46
IRX4	-3.47856741181523	0.000504101628349548	0.0193395427209346	61
IRX5	2.89909418867331	0.00374242451792974	0.0305479204552964	16
IRX6	-3.06408694444761	0.00218335446464358	0.0240875075368036	25
ISL1	0.23395034077741	0.815023531149038	0.970876833274079	4
ISL2	-2.21568552637996	0.0267130468312376	0.125170199905088	67
ISX	0.503615488819448	0.614531606156157	0.893719325400208	12
JADE1	3.56650058669854	0.000361780000333639	0.0193395427209346	95
JADE2	0.685475910085789	0.493043656982251	0.809510763058349	36
JADE3	1.10083242391383	0.270969597212104	0.609985371302583	29
JDP2	0.968553176216053	0.332768175159238	0.679063511910315	48
JMJD1C	2.20443827330729	0.0274935365186358	0.126912692711312	54
JUN	0.565907125508416	0.571456917453099	0.869519348422143	11
JUNB	-0.462712902202124	0.643570168892338	0.902600240934727	83
JUND	0.875393347035082	0.381359918483586	0.731494513920474	7
JUP	-3.01361931355405	0.00258151510303255	0.0259520786130698	156
KANK2	2.61711617785854	0.00886761540598848	0.0551274666725228	163
KANSL3	0.0793214422933751	0.936776951551562	0.999927879915109	15
KAT2A	-0.781505454238975	0.434505270061361	0.767831636487575	51
KAT2B	2.27309219610539	0.0230206246128002	0.111118784188709	99
KAT5	-0.287891744014166	0.773429606825862	0.95985577905212	29
KAT6A	-0.573381057315802	0.566386713284519	0.86643923299238	21
KAT6B	-0.324427834462755	0.745614149507673	0.952019126887551	40
KAT7	0.302127854882312	0.762554598936227	0.955453869928816	25
KAT8	2.98833821288398	0.00280498963350859	0.0264506647464722	43
KCNIP3	2.17314525158802	0.0297693868217226	0.134473848577533	17
KCTD1	-3.42964916088189	0.000604362146343568	0.0193395427209346	89
KDM1A	-1.22551230504602	0.220382256712017	0.537700572876951	15
KDM1B	0.0264662625296202	0.978885442768767	0.999927879915109	11
KDM2A	-0.949930713373655	0.342147459565454	0.692572680249427	14
KDM2B	-0.306739333894723	0.759041787944713	0.954466615713194	15
KDM3A	-3.19805741681768	0.00138356729834564	0.0217633093901877	70
KDM3B	1.77033496147933	0.0766713572472856	0.267164469995826	55
KDM7A	0.0103619020831794	0.991732546252272	0.999927879915109	12
KLF1	0.363577772340172	0.716173327525087	0.935798155660609	7
KLF10	-0.0949098063003163	0.924386467382267	0.999927879915109	9
KLF11	1.3326519440182	0.182646050421389	0.479967690025912	10
KLF12	-1.5263905584887	0.126912627584321	0.380927587726932	25
KLF13	-0.490982083882893	0.623439119277911	0.893719325400208	12
KLF15	1.66685570077201	0.095543101325873	0.311445693932391	29
KLF16	-1.4508861389398	0.146811568230794	0.416380831931405	73
KLF17	-1.11649657099299	0.264209637155332	0.602883146244533	16
KLF2	1.97170127574133	0.0486437179351017	0.192276743334024	53
KLF3	-1.24200316652192	0.214235393738402	0.527187096356265	14
KLF4	-2.55334130008734	0.0106694888690395	0.0620995178232792	26
KLF5	-3.35372376294643	0.000797319173929378	0.0193395427209346	48
KLF6	0.733673553174498	0.463147720708854	0.788395322008885	29
KLF7	-1.09184417610042	0.274901598062936	0.615516204031543	16
KLF8	-1.89158708099347	0.0585460185229937	0.219760347534471	11
KLF9	1.11142281857416	0.266386394843921	0.605780159509165	60
KMT2A	-0.411050983016731	0.681035151171595	0.919649350068973	19
KMT2B	-0.817541871273847	0.413618831117545	0.761969369618376	58
KMT2C	3.19911030327614	0.0013785241508087	0.0217633093901877	28
KMT2D	-0.259099999029123	0.795558085547618	0.967654585810038	8
KMT2E	1.74945479087644	0.0802124369808431	0.27590584218194	45
KMT5A	-3.41178229686875	0.000645396353272188	0.0193395427209346	60
L3MBTL1	-0.237771278820495	0.812058496063623	0.970876833274079	23
L3MBTL2	-0.449004061775258	0.653428726568926	0.903887371239169	46
L3MBTL3	-0.146003674490887	0.883918487689861	0.999927879915109	19
L3MBTL4	0.375174584919912	0.707530630321844	0.934070680924565	6
LBH	1.0404482263866	0.298131705904156	0.646165902112193	76
LBHD1	0.509539650539649	0.610374013000713	0.893719325400208	86
LBX1	-0.296703651580762	0.766692768958399	0.955453869928816	7
LBX2	-0.399355825597548	0.689631038273973	0.921982733285851	27
LCOR	-0.263122505569411	0.792456158018339	0.967654585810038	53
LCORL	2.09844749998105	0.0358656330046117	0.153556910603966	5
LDB1	-0.783359476127822	0.433416045987526	0.767831636487575	64
LDB2	1.45295810210073	0.146235387288506	0.416380831931405	103
LEF1	-2.07271107842185	0.0381991761394508	0.161142743042053	49
LEO1	-0.96975246345217	0.332169892845546	0.67853219209955	41
LEUTX	1.32236837917711	0.186045513040594	0.485168039201964	6
LHX2	-3.24555977803899	0.0011721995125543	0.0213479971507417	62
LHX3	-2.56687409864313	0.0102619864565091	0.0604283542658954	9
LHX4	-0.265282854226667	0.790791571820862	0.967654585810038	19
LHX5	-2.26301460121876	0.0236347892212704	0.1138097284324	18
LHX6	0.797978692262765	0.4248828553037	0.767831636487575	2
LHX8	-0.297200075501678	0.766313764232528	0.955453869928816	2
LHX9	3.12374591957054	0.00178564577857748	0.0221956914311769	10
LIMD1	3.06041195521587	0.00221032737376874	0.0240875075368036	32
LIME1	-0.648442268016884	0.516698939531248	0.832801190572535	45
LIN37	-0.316656871460094	0.751503977447424	0.952760818326182	28
LIN54	-1.16820222328873	0.242725203904908	0.576795514131427	52
LIN9	-1.79441933532929	0.0727462630493971	0.258997333693598	90
LMO1	-1.40581950066674	0.159777729893374	0.445602335591521	14
LMO2	1.76951854720746	0.0768073783799587	0.267164469995826	70
LMO3	3.47365417701493	0.000513422298124646	0.0193395427209346	198
LMO4	-3.44901383104199	0.000562637882488856	0.0193395427209346	53
LMX1A	-0.765820793612879	0.443782939918458	0.775447482761567	7
LMX1B	-1.16253684267298	0.245017468262606	0.580182872961455	21
LPIN1	0.826438757007687	0.408555245576246	0.758281208889268	16
LPIN2	3.57565288819467	0.000349354935505253	0.0193395427209346	212
LPIN3	-1.85648932285614	0.0633838435056002	0.23349439159889	65
LRP5	1.26361785820223	0.206367220663713	0.515404700364098	95
LRP5L	-0.461850363287564	0.644188631501049	0.902600240934727	41
LRRFIP1	2.91352479130614	0.0035737345963536	0.0296531366507356	80
LYAR	-2.17275306222931	0.0297989077496486	0.134473848577533	31
LYL1	0.342111329056861	0.732267111958356	0.944000333641141	177
MAEL	0.39354945619944	0.693913703800232	0.922975712908202	7
MAF	-3.25491114770946	0.00113427846458032	0.0212862724941802	90
MAF1	0.543841459394775	0.586550576079155	0.881157005602018	91
MAFA	-3.04929988989679	0.00229375386701727	0.0242839142711066	15
MAFB	-1.05699891088212	0.290512084491517	0.639091861914258	45
MAFF	-0.51941677467262	0.603470136037783	0.888541345426718	9
MAFG	-1.66300537727977	0.0963113591149972	0.313441181690299	98
MAFK	0.858207800212257	0.390777729634607	0.743665248879089	61
MAGEA1	-1.77508801214404	0.0758833560632344	0.265607209171668	6
MAGEA10	-1.43231699697937	0.152053120903879	0.428222534046268	16
MAGEA11	-3.16074218924155	0.00157367717950156	0.0221956914311769	57
MAGEA12	-0.472940916565955	0.636255332298486	0.898787015199749	10
MAGEA13P	0.11240055001699	0.910505819241677	0.999927879915109	5
MAGEA2B	-1.82007762311809	0.0687471847700976	0.247835452456654	15
MAGEA3	-1.44991731942171	0.147081577001135	0.416524367623588	21
MAGEA4	-3.36883334415382	0.000754870563117567	0.0193395427209346	69
MAGEA5	-2.17272227277139	0.0298012264028896	0.134473848577533	8
MAGEA6	-1.35614848709712	0.17505192819061	0.469698594612556	28
MAGEA8	-0.129194459239438	0.897203780354838	0.999927879915109	5
MAGEB1	-0.503029272485933	0.614943691642316	0.893719325400208	10
MAGEB10	-0.278032432626855	0.780987462257242	0.963873893185336	3
MAGEB16	0.671421929098617	0.501951778915583	0.818503686551039	4
MAGEB17	-0.472609783255804	0.636491601401416	0.898787015199749	5
MAGEB2	-2.09553547862217	0.036123418013515	0.153677591888005	6
MAGEB3	0.0717404374647301	0.942808474609542	0.999927879915109	2
MAGEB4	0.869654091147914	0.384489467985532	0.734590724752568	7
MAGEB5	0.0554651960184275	0.955767856802421	0.999927879915109	6
MAGEB6	-3.04081610048854	0.00235937887559728	0.0246601877845019	25
MAGEB6B	0.0409642395723061	0.967324404605902	0.999927879915109	4
MAGEC2	-1.67180278296553	0.0945632178755974	0.310266244271568	8
MAGEC3	1.24948501326801	0.211487731600318	0.523275088703832	8
MAGED1	0.832688513979216	0.405020424067005	0.757276935027905	17
MAGED2	3.02545031276609	0.00248263192202369	0.0254343107113447	32
MAGED4B	-2.57817746164615	0.00993229749113634	0.0590060750360999	30
MAGEE1	0.65621585743274	0.511685247310475	0.82793229379487	10
MAGEE2	0.60897810444523	0.542538952096124	0.85181509200465	5
