TF	NES	p_value	FDR	regulon_size
SPDEF	3.51740363020719	0.000435790560534888	0.0127581270869041	135
SPEN	0.0410298590507685	0.967272091818206	0.988291844401872	117
SPI1	1.48902730024697	0.13648017993956	0.34986585809903	157
SPIB	0.869714278498243	0.384456567232058	0.687787284709981	79
SPIC	-0.240472360276102	0.809964087991354	0.943108869578974	80
SPIN1	0.0727671390424995	0.941991420853351	0.982929393557581	97
SPIN2B	-0.0152504257751851	0.987832392378015	0.993935063931376	71
SPIN3	1.128157626041	0.25925335585618	0.541648343735746	89
SPTY2D1	0.985221134075638	0.324515461730255	0.622686208848397	126
SREBF1	-1.05886367629606	0.28966186895101	0.57935293656428	71
SREBF2	0.731616838830023	0.464402467516275	0.752032713626993	52
SRF	-2.41496718542197	0.015736627350776	0.0754020284526818	85
SRY	0.352210323726735	0.724680535186121	0.904152281427974	30
SS18	0.238877902933948	0.81120026049722	0.943867738258652	92
SS18L1	0.0116783887614861	0.990682205713501	0.995022480393481	118
SS18L2	0.69754483876295	0.485461888712162	0.76663421006108	63
SSBP2	0.718693654460842	0.47232969394913	0.759773362278731	70
SSBP3	-3.05955707111958	0.00221664549690205	0.0197802751065753	73
SSBP4	0.127262405266147	0.898732714569344	0.975138086781005	59
ST18	0.263408204615156	0.792235967472319	0.936442283357887	26
STAT2	1.30693818244472	0.191233707064316	0.441203481298385	107
STAT3	0.947439352433115	0.34341494643779	0.642659488409075	207
STAT4	2.28354827154347	0.0223980928423993	0.0967190372739969	145
STAT5A	2.57427981834016	0.0100448998406656	0.0538953928328071	199
STAT5B	2.08128544745539	0.0374077863760899	0.135760842690753	221
STAT6	1.39544417799695	0.162881937093797	0.392306948011526	136
STOX1	1.18285271641339	0.236867523783662	0.508022643971599	58
STOX2	-0.586332466463642	0.557652117450552	0.816507860093057	178
SUB1	-0.196960178832916	0.843858700008967	0.96119792172376	160
SUDS3	-0.183813135370607	0.854160051182588	0.963315979511089	45
SUPT16H	-2.2172738321178	0.0266043849419871	0.10822690599826	67
SUPT4H1	-0.0783690941259291	0.937534457213362	0.982323142334201	74
SUPT5H	-0.105566647003511	0.91592618867359	0.975138086781005	89
SUPT6H	-0.582032434272727	0.560544834109914	0.817039627335299	52
TAF5L	-1.03800450952989	0.299267955632602	0.588421514628223	78
TAF7	0.816681484765503	0.414110474984393	0.712336623262607	76
TAL1	0.469081638852252	0.639011282813843	0.868110049500293	85
TAL2	0.826517428702505	0.408510635531161	0.706044252585318	101
TBL1X	-1.51934091478132	0.128676706036398	0.335723554521458	186
TBL1XR1	-1.25936353097723	0.207899055632193	0.464394156080211	225
TBL1Y	-0.134609322137535	0.892920770696157	0.975138086781005	23
TBR1	-3.54386446789451	0.000394307888228008	0.0127361447897647	21
TBX1	-3.93666032918431	8.26234259090284e-05	0.0117818426196165	67
TBX10	0.154336953737928	0.877344061496182	0.969719277426941	63
TBX15	3.93731469214241	8.23985179978433e-05	0.0117818426196165	78
TBX18	-3.1277614841943	0.00176143059922527	0.0187443060120688	69
TBX19	-0.187579863720285	0.851206012454153	0.962452922039955	142
TBX2	1.61146232643855	0.107078992115342	0.293603688058197	125
TBX20	-2.48802533546887	0.0128454581739273	0.0644267545058778	50
TBX21	0.135817695256363	0.891965401894989	0.975138086781005	59
TBX22	0.404256650514085	0.686023999242266	0.894077155707122	88
TBX3	1.04253458564318	0.297163899248182	0.587417010141756	39
TBX4	2.54806584116554	0.0108322024744745	0.0569875084907879	92
TBX5	1.53012054989066	0.125986892498161	0.331923052829575	26
TBX6	0.951195859230827	0.341504960053658	0.642061129786563	54
TCEA1	0.773518311884822	0.439215695709019	0.732782384886432	124
TCF12	0.479909255544516	0.631291919649062	0.864746777127427	161
TCF15	-3.33369166743101	0.000857016023962082	0.014062188837958	60
TCF20	0.0686764056737726	0.945247199396371	0.982929393557581	89
TCF21	2.83140774746757	0.00463436001659788	0.0290096566930448	185
TCF23	-1.17246970787561	0.241008527059001	0.513494421108558	36
TCF3	-1.97821758094727	0.0479041662177311	0.163909382291601	73
TCF4	0.967746000554038	0.333171238269314	0.636018380384092	247
TCF7	0.522220103262856	0.601517090479584	0.842692711507379	39
TCF7L1	-2.40886380031446	0.0160022686193046	0.0762349965196957	56
TCF7L2	0.270813136927195	0.786534755509642	0.933330730498678	76
TCFL5	-2.47294340086466	0.0134005364020324	0.0664241356676905	58
TEAD1	0.17686955666496	0.859610851845501	0.964077448423947	26
TEAD2	-0.614796364285102	0.538689210640693	0.809026782501026	78
TEAD3	-1.82191896509833	0.068467282221231	0.211828852082927	52
TEAD4	-3.27906165977534	0.00104152876261322	0.0155747125150033	88
TEF	1.65071985802521	0.0987957910309336	0.275570297953295	113
TERF2IP	1.93361551214348	0.0531604185953844	0.178120489692004	81
TFAP2A	-3.57988159527797	0.00034374993137819	0.0118118327484208	99
TFAP2B	-0.827653116781897	0.407866977492144	0.706044252585318	20
TFAP2C	-2.81025210964974	0.00495027064392249	0.0300104232936463	76
TFAP2D	2.12247161652549	0.0337981537471718	0.126060088456541	39
TFAP2E	1.65324720301717	0.0982805633327299	0.274607456370863	59
TFAP4	-2.54289242121036	0.0109939072020888	0.0576466238031606	190
TFCP2	-3.30155474372294	0.000961505697635513	0.0150552401209127	81
TFCP2L1	3.64209923343681	0.000270423783089571	0.0117818426196165	119
TFDP1	-2.02438106713694	0.0429309582600186	0.151222497892572	145
TFDP2	-2.24846667793866	0.0245464475821486	0.10229527439752	222
TFDP3	1.04791067436332	0.29467976379789	0.584693650944321	40
TFE3	-0.449413830633964	0.653133156022374	0.873187124980244	43
TFEB	3.07355680305872	0.00211523414760725	0.0195558731672294	90
TFEC	0.711556252860227	0.476739605131562	0.761378069614688	29
TGIF1	-1.27686039737222	0.201651537856514	0.455759271092797	131
TGIF2	-3.23134439867422	0.00123209386852455	0.0160640938593085	113
TGIF2LX	0.363675145061056	0.716100605620179	0.901865185948046	37
TGIF2LY	0.367687362855883	0.713106364458637	0.9009267466006	29
THAP1	0.140794389775565	0.888032375227344	0.973640384244508	173
THAP11	-1.31798624927697	0.187508251090448	0.436801901283196	124
THAP7	-1.39350935233815	0.163465818898414	0.392306948011526	177
THRA	0.804034124025374	0.421377267719665	0.717852623805125	67
THRAP3	-2.7106834256138	0.00671446990949865	0.0390067226756846	55
THRB	0.187187263205745	0.851513810826592	0.962452922039955	34
TLX1	-0.258790723354772	0.795796715807142	0.937426474127305	29
TLX2	2.95397075675532	0.00313713731398867	0.0239231836694126	39
TLX3	-0.11201135305166	0.910814404789195	0.975138086781005	53
TNF	1.26263207522006	0.206721435128301	0.463546536081212	83
TNIP1	2.61866249970122	0.00882752362619478	0.0491429857538247	76
TNIP2	-0.401993305200856	0.687688953317532	0.894077155707122	104
TNIP3	0.949834955390553	0.342196121346903	0.642114435271675	63
TOX	3.40107603345111	0.000671211558721559	0.0134125166064609	142
TP53	-0.495378498449092	0.620332969407373	0.857004059531999	100
TP53BP1	-2.48972675573401	0.0127841338895914	0.0644267545058778	122
TP53INP1	2.26423586121736	0.0235596120433013	0.0993440560050433	202
TP53INP2	2.31120607752294	0.0208214748368844	0.0926354872219511	82
TP73	-0.524034312355379	0.600254674762719	0.842233970236135	35
TPRX1	-0.601476166025294	0.547522881724511	0.81059042563472	46
TRERF1	-3.22209588310446	0.00127256541191663	0.0160640938593085	151
TRIM28	-3.26771103599124	0.00108421001150976	0.0155814650632932	126
TRIM45	-2.45977313254955	0.0139024866466967	0.0682447292839367	160
TRIM56	0.123678241010373	0.901570040525488	0.975138086781005	57
TRIP4	0.526408623319121	0.59860432547178	0.840648683162543	91
TRO	-2.40059288211339	0.0163685361014097	0.0775225390140076	92
TRPS1	-0.0156158556521851	0.987540856244095	0.993935063931376	83
TRRAP	-0.30049202692636	0.763801877185798	0.926080485635493	91
TWIST1	-3.12630960713445	0.00177015083511144	0.0187443060120688	170
TWIST2	-0.40010039866222	0.689082570605461	0.894588707015932	109
UBP1	0.367128600977466	0.713523094124441	0.9009267466006	27
UBTF	-0.342648481797904	0.731862924359026	0.907782695141947	77
USF1	-0.0708383348026449	0.94352642168479	0.982929393557581	137
USF2	0.0666441079589664	0.946865030703447	0.982929393557581	102
UTP15	-2.55322860551627	0.0106729419189533	0.0567104722717966	94
UXT	-1.67187993036275	0.0945480010809557	0.266732880323209	97
VAX1	-0.813495516295074	0.415934015935999	0.712336623262607	36
VAX2	-2.87126828750077	0.00408828383499796	0.0271711045000893	46
VDR	2.87537848961969	0.00403543436991244	0.0269306880471429	115
VENTX	2.20030425113432	0.0277853158799378	0.111314595508956	104
VGLL1	-0.923624955036128	0.355681616381071	0.659501504541251	40
VGLL2	1.23623750114339	0.216370294901747	0.478682227762084	24
VGLL3	2.10131959999823	0.0356129203446417	0.130715605355901	160
VGLL4	-0.796466021688698	0.42576121732111	0.721515599132836	111
VSX1	1.63710990886156	0.101607506533109	0.281468478646605	42
WBP2	1.1881965450385	0.234755984559129	0.505251400413313	76
WDR75	-2.44923212457803	0.0143161153763153	0.0700220509941901	206
WT1	-0.554339054980487	0.57934682679838	0.825812114103604	32
WTIP	2.37900706646808	0.0173593431821052	0.080724146971511	159
WWC1	3.59064083926602	0.000329865927252471	0.0118118327484208	88
WWC2	3.07131716995682	0.00213116636373522	0.0195558731672294	106
WWC3	2.515021165123	0.0119025238100957	0.0610240506454114	145
WWP2	1.01816861905722	0.30859782987712	0.602010991017639	23
WWTR1	-1.14906700285793	0.250528353346367	0.529585458971705	113
XBP1	2.21220190946113	0.0269527169816209	0.10916149475525	228
YAF2	1.17685978602824	0.239251475158818	0.511099381456999	109
YAP1	0.627719654611002	0.530187607484284	0.803993414166308	138
YEATS2	-3.78323752452718	0.000154801558134952	0.0117818426196165	164
YEATS4	-1.90451018199081	0.0568437718709902	0.186590836527742	342
YY1	-1.04943264927275	0.293979038048461	0.584693650944321	175
YY1AP1	-1.05318523936152	0.292256102151022	0.582708154288765	35
YY2	0.696512154278253	0.486108148291437	0.766664706533858	33
ZBED1	2.26993433981768	0.0232115672012619	0.0984351034681338	67
ZBED2	0.220512213879567	0.825472261176444	0.949151300173812	129
ZBED3	-0.0928315273387659	0.926037403955151	0.976207837720345	33
ZBTB1	0.435914956103919	0.662898433445696	0.880379475862002	32
ZBTB10	0.989008430722471	0.322659016831488	0.620984043398732	65
ZBTB11	-0.443436448556875	0.657450077144987	0.8767810690249	75
ZBTB12	-0.476496250965823	0.633720877622445	0.867300845204051	29
ZBTB16	3.18196352285625	0.0014628024075363	0.0169028701923986	107
ZBTB17	-0.660390131830065	0.509003503212336	0.78438994054191	86
ZBTB2	0.0557823570349472	0.955515190103561	0.983947164598877	71
ZBTB20	3.51706866373554	0.000436340891231937	0.0127581270869041	209
ZBTB24	-0.960875968339303	0.336614535355133	0.637939197274762	58
ZBTB25	0.279266537392805	0.780040284367208	0.932957342766803	93
ZBTB26	-1.98963343352437	0.0466313303893508	0.1609179456812	68
ZBTB3	0.709324569446471	0.478123084974358	0.761507674786577	112
ZBTB32	0.788852762348351	0.430198067346936	0.725987334133022	68
ZBTB33	-2.12562118027064	0.0335348145890173	0.125658295965807	98
ZBTB34	-0.060225311478035	0.951976186656095	0.983647819225588	63
ZBTB37	0.135661397692731	0.892088965702624	0.975138086781005	20
ZBTB38	-0.382795434699535	0.701871446734337	0.898884771744188	77
ZBTB39	-3.38397845035272	0.000714436103392925	0.0134125166064609	92
ZBTB4	3.20227109294087	0.00136348616793096	0.0163113345274704	176
ZBTB40	0.828377935905249	0.407456498018953	0.706044252585318	293
ZBTB41	-0.948317539017182	0.342967824677662	0.642567328137383	178
ZBTB5	-2.95780669997814	0.00309836350709496	0.0239231836694126	140
ZBTB7A	-3.83547403501765	0.000125322346225314	0.0117818426196165	85
ZBTB7B	-0.690915979904333	0.489618343264333	0.769196132657488	40
ZBTB9	-1.64161186557578	0.100670467049397	0.279351897396521	121
ZFHX2	1.92916141305346	0.0537108268601963	0.179592102234404	104
ZFHX4	-2.99398710443203	0.00275357582383792	0.0222351247774912	52
ZFP1	-0.584482421827026	0.558895788316984	0.816825642088342	62
ZFP2	3.61397957371484	0.000301532827804907	0.0117818426196165	95
ZFP28	-0.121102729655598	0.903609667138851	0.975138086781005	35
ZFP3	2.94487116323957	0.00323089167985845	0.0239495745084623	147
ZFP37	-2.44683086685812	0.0144118450838566	0.0700220509941901	79
ZFP41	-0.863010435194645	0.388131729561494	0.689399889188731	21
ZFP42	3.11979254965551	0.00180978447956573	0.0187443060120688	59
ZFP64	-4.10139365616737	4.10669232560067e-05	0.0117818426196165	136
ZFP90	2.20430049546274	0.0275032181365276	0.11104424322623	141
ZFP91	-0.220178364698001	0.825732245662047	0.949151300173812	71
ZFPM1	-2.9504514189037	0.00317309941434915	0.0239231836694126	112
ZFPM2	2.47694515656372	0.0132512262134674	0.0662561310673371	162
ZFX	-0.85162155992243	0.39442416936074	0.694651072538272	134
ZFY	-0.341175733074244	0.732971290690464	0.907782695141947	68
ZGPAT	0.307084722344835	0.758778886067443	0.924153771492398	89
ZHX1	-0.152869205587912	0.878501420816662	0.969719277426941	84
ZHX2	0.539668753348698	0.589425492475869	0.832099799255706	56
ZHX3	2.75590832866848	0.00585293983027958	0.0348800657782344	73
ZIC1	-0.89101171272168	0.372922886662861	0.672176854866652	28
ZIC2	-3.81708822686212	0.000135035892791617	0.0117818426196165	105
ZIC3	-0.907481319935629	0.364152323391651	0.666786850654781	58
ZIC4	-2.48811892154606	0.0128420782986269	0.0644267545058778	26
ZIC5	-0.0711842842024153	0.943251089074088	0.982929393557581	25
ZIK1	1.49713136223337	0.134359080660056	0.34552534278024	129
ZIM2	-1.55696451889518	0.119478909642071	0.319467614357525	29
ZIM3	2.84288001364562	0.00447078979791764	0.028633147184799	43
ZKSCAN1	0.370565114318732	0.710961469659581	0.899845433777605	62
ZMIZ2	-0.351782524983601	0.725001364984041	0.904152281427974	83
ZMYND11	-0.389990208372362	0.69654378741348	0.896937419208056	48
ZMYND15	3.07271711681593	0.00212119463234574	0.0195558731672294	162
ZNF10	2.38780089298387	0.0169495216876401	0.0798060569257689	112
ZNF100	-0.161573318316464	0.871641870092891	0.969719277426941	39
ZNF101	2.08380191440621	0.0371781891392987	0.135536739187286	68
ZNF114	-0.869516558488004	0.384564655166014	0.687787284709981	30
ZNF117	-0.0935622666620069	0.925456884922244	0.976207837720345	25
ZNF12	-0.190499727317643	0.848917556842577	0.962452922039955	74
ZNF121	-0.767552249377376	0.442753240408497	0.734133966385752	80
ZNF124	-0.0189580037156184	0.984874607562984	0.993935063931376	61
ZNF131	-0.936272190373215	0.349133062699957	0.650345901107764	55
ZNF132	1.86775432339182	0.0617963228334924	0.198017978920814	59
ZNF133	-1.82728597939408	0.0676567821834611	0.210937651016003	296
ZNF134	-0.336067961072334	0.736819618077487	0.91015700421522	48
ZNF135	1.10710547504382	0.268248328675896	0.553283589797665	50
ZNF136	0.0653329136845559	0.947908936984173	0.982929393557581	101
ZNF138	0.0695422389551694	0.944558012190065	0.982929393557581	73
ZNF14	0.295287673415239	0.767774132118306	0.928135365872875	137
ZNF140	0.226154251421373	0.821081450882349	0.947853140225156	92
ZNF141	-0.375941787296494	0.706960173619605	0.898884771744188	17
ZNF142	-0.319015332214623	0.749714886341616	0.919354245589757	137
ZNF143	-1.42761476725982	0.153402770772917	0.376065129259818	101
ZNF146	-1.91065536667759	0.0560488841641539	0.184732546785936	101
ZNF148	-0.281983396048117	0.777956241934639	0.931356064287948	177
ZNF154	2.81874132844475	0.00482123537103473	0.0297186836802332	102
ZNF155	-0.28914666575891	0.772469143867759	0.928508158629907	52
ZNF157	-0.458890953803009	0.646312475254192	0.86912667221664	53
ZNF16	-2.34962769219066	0.0187921971666665	0.0857327639100747	115
ZNF160	1.45008844325671	0.147033857413949	0.366450123030135	80
ZNF165	-0.190005632031055	0.849304717205976	0.962452922039955	76
ZNF169	0.531507203824079	0.595067350625036	0.83786728095853	77
ZNF17	-0.804788416457543	0.420941787216241	0.717852623805125	66
ZNF174	-2.16590805242349	0.0303182138609767	0.118556695848613	111
ZNF175	0.199943685689107	0.841524623969477	0.960468033717813	60
ZNF177	1.50361293386694	0.13268105892143	0.343519141531289	124
ZNF18	-1.76500792869275	0.0775624331858686	0.229000602550599	145
ZNF180	0.232009802856668	0.816530399948948	0.945024443415842	46
ZNF181	0.0372706617308092	0.970269197780637	0.988300205224684	122
ZNF182	1.40486453396978	0.160061564602658	0.388720942606456	67
ZNF184	-0.710215889288409	0.477570269052433	0.761378069614688	78
ZNF189	2.58305027281925	0.00979310517124221	0.0532024167814669	91
ZNF19	1.29828895818642	0.194188059244086	0.446107703668846	36
ZNF195	-0.746707179528476	0.455240335032696	0.746828350644856	132
ZNF197	2.54077929929401	0.0110605713041014	0.0578084875602712	92
ZNF2	0.896610733309512	0.369926668680233	0.670840098486591	54
ZNF20	1.47161190151526	0.141125709821313	0.356489397834049	39
ZNF202	-3.01315388145516	0.00258547780277578	0.0214306336156162	131
ZNF205	-0.124597635231782	0.900842100620269	0.975138086781005	104
ZNF208	1.67143141249653	0.0946364956193181	0.266732880323209	33
ZNF211	2.33451195425053	0.0195689308539156	0.0887747846322296	99
ZNF212	-1.36369951977775	0.172662155266658	0.408271421311351	97
ZNF213	0.164077892182007	0.869669825417944	0.969300737094534	124
ZNF214	-0.912712444356694	0.361393797241454	0.664750549595613	43
ZNF215	0.555697733369722	0.578417506349592	0.825215788652466	50
ZNF217	-0.806454930371052	0.419980585092762	0.716985882584366	126
ZNF219	-3.1030994212874	0.00191505293621756	0.0187443060120688	127
ZNF22	0.782057226018491	0.434180943106013	0.728143533869378	92
ZNF221	1.48537850915375	0.137443585305593	0.350665703425802	22
ZNF222	-0.776869225235834	0.437235929578151	0.731747177480533	42
ZNF223	-0.204681110375404	0.837821279691865	0.958616477842716	107
ZNF224	1.46666518223335	0.142467158839154	0.357992375530602	76
ZNF225	0.379740425112878	0.704138109105551	0.898884771744188	48
ZNF226	0.471676602416056	0.637157640269983	0.867630344887034	123
ZNF227	-0.415505802320677	0.677771668443631	0.890698739912507	65
ZNF229	-0.282489346636791	0.777568314240648	0.931356064287948	34
ZNF23	0.349706534405138	0.726558949220001	0.904697535073478	103
ZNF230	1.76917941991918	0.0768639374886777	0.22777111751232	93
ZNF232	0.203943706508943	0.838397489920674	0.958616477842716	122
ZNF233	0.231651313899627	0.816808848635971	0.945024443415842	31
ZNF234	0.55912704897415	0.57607501572758	0.824933611859023	96
ZNF235	0.347561311374304	0.728169665858226	0.904818215271179	86
ZNF236	-0.57185322847906	0.567421412790778	0.822059547754188	120
ZNF239	1.29664666050087	0.194752789917959	0.446769539371455	86
ZNF24	-0.269303080645294	0.787696461714983	0.933330730498678	77
ZNF248	0.734912995825506	0.462392483114741	0.751363882024892	72
ZNF25	1.76775836273272	0.0771013084340011	0.228056067987018	229
ZNF250	-0.907752992184374	0.364008739343131	0.666786850654781	51
ZNF251	1.0603288858464	0.28899500232301	0.57935293656428	78
ZNF253	0.259940639027223	0.794909563029763	0.937064922841655	23
ZNF254	3.48035289405484	0.00050075373109115	0.0130438270276163	194
ZNF256	-2.9617972270911	0.00305849133758593	0.0238975618884045	62
ZNF257	0.563961583427781	0.572780277206321	0.824652432556732	28
ZNF26	-0.17775661130204	0.858914123749315	0.964077448423947	123
ZNF263	0.0986134994833196	0.921445151230614	0.976207837720345	79
ZNF264	0.896158918127305	0.370167893406968	0.670840098486591	74
ZNF266	0.192429006613815	0.847406172963168	0.962452922039955	69
ZNF267	-0.377381467930318	0.705890136981281	0.898884771744188	43
ZNF268	2.10228248175532	0.0355285382196541	0.130702936730618	59
ZNF273	-0.818630919940833	0.412997020379219	0.711835846224588	40
ZNF274	-0.892740313983606	0.371996256011673	0.671255813920505	73
ZNF275	0.682016073827682	0.495228787050787	0.77314263741807	44
ZNF276	0.570077744324041	0.568624969280038	0.822059547754188	81
ZNF28	3.75494942363728	0.000173376484668653	0.0117818426196165	79
ZNF281	2.27037307354825	0.0231849567924631	0.0984351034681338	116
ZNF282	-2.52520286327285	0.0115631519064729	0.059662908399213	194
ZNF283	-0.594499325001022	0.552178193623787	0.811435653050425	58
ZNF284	0.951330017246136	0.34143687372886	0.642061129786563	40
ZNF287	0.813556408842428	0.415899118715175	0.712336623262607	57
ZNF292	0.250789614094419	0.801976771774818	0.939907464743346	95
ZNF3	-1.33424309125859	0.182124201481843	0.426624582733817	98
ZNF30	1.7293945634737	0.0837385023560127	0.243233239757123	41
ZNF300	-0.865941370951788	0.38652231416306	0.688239842748999	44
ZNF302	2.56196363581728	0.0104082215658835	0.0556598603606022	77
ZNF304	-0.141069655507799	0.887814915285771	0.973640384244508	74
ZNF311	1.0576510334085	0.290214566984831	0.57935293656428	40
ZNF317	-2.16869851380073	0.0301055802994564	0.11829808317183	166
ZNF318	-0.518286416548797	0.604258448789807	0.842800971049452	85
ZNF319	0.755551415324432	0.449918194700194	0.741319845215143	48
ZNF32	-3.04792738177823	0.00230425603632526	0.0198655617716705	104
ZNF320	1.97350180242188	0.0484384194134077	0.165038074583657	62
ZNF324	-0.393560755869735	0.693905359828044	0.895093575177549	120
ZNF329	0.826326940854504	0.408618654865811	0.706044252585318	70
ZNF331	2.22971366649781	0.0257664580101991	0.106426674389953	70
ZNF333	2.92405494428337	0.0034550375552095	0.0244776384169931	48
ZNF334	2.55316431004807	0.0106749124276323	0.0567104722717966	87
ZNF335	-0.519790142634912	0.603209850514888	0.842800971049452	102
ZNF337	-0.606627526839508	0.544098128067863	0.81059042563472	169
ZNF33A	2.26975995728567	0.0232221513444947	0.0984351034681338	67
ZNF34	1.31375520893298	0.188928595255728	0.437761379251078	146
ZNF341	2.15341550981029	0.0312860377361177	0.119732111241303	145
ZNF343	-2.85571948644799	0.00429394322678444	0.027850274342397	160
ZNF345	1.8276842507646	0.0675969531323036	0.210937651016003	41
ZNF347	3.05460061262211	0.00225360409882963	0.0197802751065753	105
ZNF35	-1.08692533278615	0.277069809636639	0.566394568357316	55
ZNF350	2.30130554638216	0.0213743664786999	0.0947890980499458	95
ZNF354A	0.545727934323887	0.585252967091376	0.829208998245836	68
ZNF354B	-1.03923319118561	0.298696297499625	0.588286000563285	29
ZNF354C	-0.0145438359567209	0.988396106918755	0.993935063931376	36
ZNF358	-0.49021794077923	0.623979686782922	0.859835489892849	71
ZNF366	1.35484520721353	0.175466879924144	0.412644610092376	122
ZNF367	-1.26845671321523	0.204634899614454	0.460286020720533	37
ZNF37A	0.0386920028673256	0.969135949423978	0.988291844401872	70
ZNF382	1.33445421614968	0.182055041987924	0.426624582733817	20
ZNF383	-0.659245681169712	0.50973801703157	0.784773019548127	78
ZNF384	-2.14970083127271	0.0315788866652537	0.120567144123841	111
ZNF394	0.22268308068973	0.823782170399811	0.948259590303417	163
ZNF395	-3.73885675250335	0.000184859019901083	0.0117818426196165	79
ZNF396	0.473630382451663	0.635763505706958	0.867630344887034	85
ZNF397	2.17362922642774	0.0297329916704243	0.117484776600691	114
ZNF398	-1.53792039597335	0.124068079677094	0.32955583664228	57
ZNF404	1.4385021855747	0.150291617787358	0.372271415224822	61
ZNF407	-0.136365829191032	0.891532085652059	0.975138086781005	75
ZNF408	-1.95355402584751	0.0507539821498922	0.171840002457182	168
ZNF41	0.893946541979459	0.371350494146757	0.670840098486591	75
ZNF410	-2.15478387798658	0.0311787504254411	0.119732111241303	53
ZNF415	3.36616706943754	0.000762205291852195	0.0134575871901758	61
ZNF416	-0.90505865163134	0.365434315878408	0.668376466753827	126
ZNF417	1.19619760088672	0.23161945687546	0.500756924837841	76
ZNF418	1.29200123381993	0.196356717308381	0.44790409386022	76
ZNF419	0.0435058367174974	0.965298311905427	0.988291844401872	68
ZNF420	0.457260086399597	0.647484114685485	0.86912667221664	54
ZNF423	1.55128736042633	0.12083283448813	0.322231064723132	92
ZNF425	1.90017255369314	0.0574104788413978	0.188068809997683	66
ZNF426	0.938288001425186	0.348096424207671	0.64916365484456	76
ZNF429	2.28518118756067	0.0223022058179013	0.0965631699622269	37
ZNF43	-1.52199880472233	0.128009380188497	0.335065071319972	24
ZNF430	0.0849644346699919	0.932289665454114	0.97922011091909	62
ZNF431	1.39908228099973	0.161788310527085	0.392306948011526	90
ZNF432	0.00820828688892126	0.993450808163801	0.995022480393481	82
ZNF433	3.52315457224959	0.000426442575412455	0.0127581270869041	79
ZNF436	-3.49377165750356	0.000476248172383011	0.0128904693837697	134
ZNF438	2.92399827658139	0.00345566660004608	0.0244776384169931	88
ZNF439	2.41517789389196	0.0157275262398149	0.0754020284526818	89
ZNF44	0.414695284788724	0.678364984577327	0.890698739912507	31
ZNF440	-1.00342273705352	0.315656938246261	0.612132039964771	36
ZNF441	1.8004914951046	0.071783065315446	0.219148677664358	63
ZNF442	2.27371882664151	0.0229828974808358	0.0984351034681338	67
ZNF443	1.81862178951994	0.068969151190205	0.212567135824773	64
ZNF444	1.68441744735683	0.0921010212546131	0.262555515886392	87
ZNF445	-0.859804111584129	0.389897032442521	0.689824111403032	35
ZNF446	-1.88982511655666	0.058781353239736	0.190430780442804	54
ZNF449	0.236836332749232	0.812783763826442	0.943886169196407	33
ZNF45	-0.240803298828121	0.809707572752073	0.943108869578974	62
ZNF451	0.754914698235576	0.450300166040901	0.741319845215143	54
ZNF454	1.81266754677188	0.0698831128023207	0.214565070676327	47
ZNF460	-0.790882203582344	0.429012734328334	0.724744315837092	164
ZNF462	-0.738411736803293	0.46026428455288	0.751363882024892	95
ZNF467	3.29189076754447	0.00099516256238237	0.015107811532025	98
ZNF468	-0.569466824489327	0.569039378589646	0.822059547754188	104
ZNF471	2.107362515406	0.035086168224378	0.129963673583418	149
ZNF473	-3.01290492286795	0.00258759972448616	0.0214306336156162	113
ZNF479	0.142995657589248	0.886293610691822	0.973055187809172	40
ZNF480	-0.992554414202028	0.320927149388849	0.620553998437205	131
ZNF483	0.0218279035979008	0.982585235634343	0.993796116820518	72
ZNF484	-0.233685594502267	0.815229072069128	0.945024443415842	35
ZNF485	-1.093333660946	0.274247328795413	0.562188582163549	181
ZNF486	0.273724971406395	0.784295985999465	0.933330730498678	152
ZNF490	0.356844886579174	0.721207930877859	0.902556520159413	36
ZNF491	2.93351148817658	0.00335151250908067	0.024163806706095	83
ZNF492	1.29092628494146	0.196729239921795	0.448014785942633	70
ZNF493	2.19945418885037	0.0278456431410943	0.111314595508956	68
ZNF496	-0.755188421568798	0.45013593485908	0.741319845215143	25
ZNF497	-0.734819632157871	0.462449349060522	0.751363882024892	40
ZNF500	0.0187390473801388	0.985049278412061	0.993935063931376	85
ZNF501	0.00883211424599483	0.992953084021232	0.995022480393481	52
ZNF502	1.87038665517423	0.0614301437686591	0.197235948680685	75
ZNF503	0.0951479679462498	0.924197297959922	0.976207837720345	93
ZNF507	0.294931599222222	0.768046132347875	0.928135365872875	67
ZNF510	0.290189638267549	0.771671162791368	0.928508158629907	118
ZNF513	-1.64387449530017	0.100202129431343	0.278530876130154	82
ZNF514	1.21695243023339	0.223622315470815	0.488701000656788	101
ZNF516	1.11025468204385	0.266889295347739	0.551890156192829	55
ZNF517	-1.36283598722844	0.172934206602079	0.408316876699352	78
ZNF519	-2.64054181040727	0.00827735786101937	0.0465693050302087	119
ZNF521	1.31653650096399	0.187994035629169	0.436849449699435	181
ZNF524	0.657590034681582	0.510801599720847	0.785661508142065	82
ZNF525	-0.991742321966624	0.321323240149632	0.620553998437205	88
ZNF526	-0.307632890920256	0.758361689799735	0.924153771492398	90
ZNF527	0.663292446383371	0.507143273382298	0.78376687704537	30
ZNF528	-0.116566795161984	0.907203351916901	0.975138086781005	62
ZNF529	0.964963276581149	0.334563205856534	0.637824984444022	59
ZNF530	-3.06423969895053	0.00218223986831622	0.0197802751065753	56
