TF	NES	p_value	FDR	regulon_size
CAMTA2	1.33192853652286	0.182883672784245	0.333791252913974	51
CARF	1.93174846189479	0.0533905600800418	0.148621885610565	165
CASZ1	-0.881243712261393	0.378185924607231	0.543376686619659	37
CBFA2T2	-2.37737318262851	0.0174364375488984	0.0698139945695621	110
CBFA2T3	0.319777652650774	0.749136889414011	0.850629351343665	116
CBFB	-1.40986719269495	0.158578901522254	0.305798711135279	28
CBX1	-2.34419917288614	0.0190679857419172	0.0742531632443595	73
CBX2	-3.22043591169735	0.00127995807763505	0.0149645384390932	67
CBX3	-0.98816612153491	0.323071297106982	0.484251922257059	165
CBX4	1.16032748688635	0.245915497507423	0.403806667656652	43
CBX5	0.00761887840918519	0.993921073357622	0.997333259484892	30
CBX7	0.539053593631926	0.58984987504521	0.735425255540829	131
CBX8	-0.0775510076045013	0.938185215213683	0.968777840362266	87
CC2D1A	-2.03211544024189	0.0421419706381163	0.12624080809017	57
CC2D1B	2.2810873948123	0.0225432758871376	0.0835571421468904	60
CCAR1	-0.390693393688973	0.696023882604891	0.818428082649199	56
CCAR2	-0.764397928384869	0.44463014291314	0.605667957656647	85
CCDC62	2.10045659783161	0.0356886947482887	0.113383648222048	52
CCDC85B	-0.328237191811476	0.742732329180352	0.847062622911371	145
CCNC	-1.73895609907897	0.082042485295713	0.196594947123824	141
CCNK	-1.35728170033387	0.17469171962294	0.324631478972329	64
CCNL1	-2.4512366555251	0.0142366317873101	0.0605574815734645	398
CCNL2	1.34298185973584	0.179277847813499	0.330308093083334	465
CCNQ	-2.84837341722725	0.00439433305165246	0.0259101020855358	180
CCNT1	-2.17562973413713	0.0295829581313494	0.101215271466122	94
CCNT2	-0.427717110793285	0.668857090794633	0.800281641968315	64
CD40	0.371503018469024	0.710262908149454	0.825211760405328	117
CDC5L	-0.950961740543344	0.341623798075343	0.505761426094176	42
CDC73	0.123956313337567	0.901349865118154	0.948094562653436	61
CDK12	-0.876984943555669	0.380494816148744	0.545927344909067	60
CDK13	0.384555992502965	0.700566404109152	0.819691569707477	79
CDK14	-1.19465307584682	0.232222603029011	0.389448726063407	48
CDK15	1.26250769345113	0.206766159693552	0.360650948621489	76
CDK16	-2.0542981751724	0.039946841260887	0.121303024745885	50
CDK17	-0.51200897243157	0.608644730062161	0.752327623781513	57
CDK18	1.09621121114022	0.272986354493503	0.434654452356509	58
CDK5	-1.23125448811388	0.218227698006666	0.373947964925995	149
CDK5RAP2	-0.882957115150203	0.377259442516215	0.542426436674754	37
CDK7	1.42305842064525	0.154719220428412	0.300908293722937	177
CDX1	-1.59617093043442	0.110450635894261	0.238661709622247	81
CDX2	0.298066814856283	0.765652168900897	0.861200845283801	130
CDX4	-1.99479064472787	0.0460657181346862	0.133840746600549	259
CEBPA	-2.34263537573922	0.0191480859983506	0.0742531632443595	86
CEBPB	2.16309801483073	0.03053364176661	0.103088830122911	110
CEBPD	2.09694434380519	0.0359985024683876	0.114013832895234	91
CEBPE	1.8194059992401	0.0688495121253602	0.173721381353611	89
CEBPG	-3.03528243226025	0.00240310534746122	0.0195683419606718	66
CHCHD2	-1.72458477470092	0.0846023292095327	0.201041074985719	195
CHCHD2P9	-1.00095645933527	0.316847858904541	0.478781919733155	56
CHD1	1.86338655305267	0.062407900542875	0.163093814959427	95
CHD2	2.16471254992919	0.0304097053901018	0.102840094591981	232
CHD3	-0.354230739783297	0.723165968192585	0.8335760962941	31
CHD4	-0.00164930067501869	0.998684049051888	0.999661235009864	119
CHD5	-1.22608266473239	0.220167568648396	0.37601239186529	123
CHD6	-1.50173631420293	0.133165221475296	0.269758458552927	53
CHD8	0.387182329403491	0.698621231029859	0.819259030811137	54
CHUK	0.519377072392503	0.603497816606728	0.747982772827901	124
CIART	-3.23516484920692	0.0012157251795618	0.0146191870401154	26
CIC	-1.76677819970134	0.0772653810417168	0.188844996386446	53
CIITA	2.89148237722048	0.0038342909602045	0.0243474128892202	344
CIPC	0.272397832965823	0.785316138769519	0.872763074373947	66
CIR1	1.90772003034541	0.0564274114206418	0.153043517419899	50
CLOCK	1.32687089638795	0.184551393177795	0.335936076905488	65
COMMD7	0.0835679742205362	0.933399930708712	0.96682108231667	129
CPHXL	1.33603766315727	0.181536963231821	0.332222385306177	161
CREB1	0.0694269940403417	0.944649742618376	0.97172115304032	52
CREB3	1.22465974172177	0.220703448452514	0.37661322396484	227
CREB3L1	2.35327220672679	0.0186090058283914	0.0730370062309206	58
CREB3L2	3.42599795812155	0.000612544986983047	0.0118232739940313	84
CREB3L3	2.29985946121439	0.0214561834252627	0.0803030333556426	268
CREB3L4	1.82307346345168	0.0682922651090106	0.173102022179598	109
CREB5	-2.55779927359776	0.0105336875329522	0.0494310199367438	63
CREBBP	-0.639150617126504	0.522724954076977	0.677753647681556	36
CREBL2	3.10271714270387	0.00191752817882816	0.0176723542967676	89
CREBRF	3.26134148809101	0.00110886410342415	0.0145272474904149	134
CREBZF	0.830937718615819	0.406008814243056	0.571316391981632	88
CREM	-0.072560231392048	0.942156074013314	0.971108981073673	118
CRTC1	2.48814377534506	0.0128411808321743	0.0565011956615667	49
CRTC2	-0.0666709149995003	0.946843689244829	0.972999592262642	56
CRTC3	-1.59610384465172	0.110465610465429	0.238661709622247	26
CRX	0.422489057832659	0.672668085848594	0.803431934411105	1305
CRY1	-0.222678299035199	0.823785892179353	0.899875032247173	61
CRY2	3.15562262801326	0.00160155926543736	0.0160701606361502	138
CSRNP1	3.43441408643999	0.000593836281940478	0.0118046470220866	78
CSRNP2	0.404374089103466	0.685937650974728	0.812639510071971	19
CSRNP3	-1.95927843367277	0.0500801879907414	0.140940941718097	57
CTBP1	2.00925567461924	0.0445100260594563	0.130844128329954	59
CTBP2	2.83589168266613	0.00456979417424463	0.0265619286377969	92
CTCF	-1.7733157756378	0.0761763964209214	0.187000223745794	45
CTCFL	-1.62869973684581	0.103376598506547	0.228657860047995	122
CTNNB1	2.61563216475739	0.00890624456992372	0.044228583471029	69
CTR9	0.231332340314282	0.817056624039557	0.893956071007986	35
CUX1	-1.62897675594908	0.103317939677313	0.228657860047995	29
CUX2	0.702143396260446	0.482589741320165	0.641988693589765	48
CXXC1	-1.63052842003126	0.102989863673695	0.228296057504203	41
CYTL1	1.20778711395201	0.227129159338916	0.384054760336713	57
DACH1	-0.774179975760533	0.438824368102418	0.599355578863516	82
DACH2	-2.86497612978775	0.00417040677521506	0.0249929829230044	140
DAXX	-2.02431267598878	0.0429379901950625	0.128062868715886	39
DBP	-1.87981655116026	0.0601330839503733	0.158982244635226	61
DBX1	-1.80626285668581	0.0708772907406609	0.177279873906347	109
DBX2	-3.33623499447435	0.000849213482348442	0.0133653137298839	76
DCAF6	-1.0520616326052	0.292771273577567	0.456910774782381	30
DDIT3	-3.03798757024215	0.00238163778037541	0.0195683419606718	103
DEAF1	0.706818384566506	0.479679348134114	0.63978092977992	66
DHX33	-2.12202003773231	0.0338360554057696	0.10995291161944	88
DHX9	-2.45047959347552	0.014266604914249	0.0605590739721028	188
DLX1	-2.90914454223346	0.003624192566759	0.0238566568639102	35
DLX2	-2.81061774624599	0.00494464926846437	0.0276414000089565	47
DLX3	1.33644904011848	0.181402546423767	0.332222385306177	100
DLX4	-0.850572988504113	0.395006599538888	0.560460126668908	72
DLX5	-3.71608104420937	0.000202336705195847	0.0111506849976282	152
DLX6	-3.35901902509404	0.000782196821562589	0.0133364558076421	118
DMAP1	0.769181748207963	0.441785423950059	0.602595318267881	55
DMBX1	1.98845543864888	0.0467613426746051	0.134941758973543	167
DMRT1	-1.939481608359	0.0524427218790742	0.146381731193159	40
DMRT2	-3.6815772889806	0.000231795497736461	0.0111506849976282	111
DMRT3	-1.10069210632387	0.271030682937905	0.433225607258557	38
DMRTA1	1.16358841586533	0.244590848161575	0.401954116737817	107
DMRTA2	-2.03716546115177	0.0416334637482825	0.124900391244848	41
DMRTB1	-1.27687019879057	0.201648076906031	0.352878023525759	230
DMRTC2	3.23373254057442	0.00122183821303018	0.0146191870401154	272
DMTF1	-0.788632055294472	0.430327089952636	0.591699748684875	222
DNAJB1	-2.87743806155045	0.00400918607349363	0.0244617331085836	54
DNMT3A	-1.77424849592961	0.0760220557120366	0.186948468734167	54
DNMT3B	-2.70661172573158	0.00679737057026787	0.0354781127213471	65
DNMT3L	-1.04271692985909	0.29707941453498	0.461872706792225	266
DOT1L	-2.73118317931347	0.00631073847155285	0.0335961339462268	43
DPF1	-3.65213986985438	0.00026006416276882	0.0111506849976282	43
DPF2	-1.64785220741325	0.0993830027292497	0.223693755317981	27
DPF3	1.76469408923995	0.0776151925181726	0.189061430592664	62
DPRX	0.465675078011523	0.641448093858874	0.776569704162874	263
DR1	-2.61063635116971	0.00903739368274316	0.0447712045396913	171
DRAP1	-0.456746204684939	0.647853476175774	0.781089105630898	114
DRGX	3.27479417863881	0.00105738981830829	0.0142376383366781	56
DUX4	-0.100246399584124	0.920148709972679	0.960032769303468	291
DUX4L4	0.260655064461129	0.794358521723455	0.877095270073497	241
DUX4L9	-2.05670025953407	0.0397150671980884	0.121117978122228	49
DUXA	-1.36743576131057	0.171488759595583	0.321011895821191	357
DUXB	0.878401518737864	0.37972586048144	0.545206393364931	262
DYRK1A	0.25533960954602	0.79846080959057	0.880967307492019	37
DYRK1B	-1.25566447184863	0.209237645529791	0.363104514634395	30
E2F1	-2.05009173584133	0.0403554796993648	0.121601342363624	76
E2F2	-2.72086702220902	0.0065110947824656	0.034113863314215	75
E2F3	-1.36027313354356	0.173743506951182	0.323456974724403	41
E2F4	-2.4052738379984	0.016160351278567	0.066260678789475	88
E2F5	2.70238380081786	0.00688442433054624	0.0356595751399939	74
E2F6	-2.83812203221393	0.00453798293210243	0.0265277516545188	97
E2F7	-3.6016717097343	0.000316177480212428	0.0111506849976282	159
E2F8	-1.74656712281139	0.0807124543151307	0.194737831991459	36
E4F1	-0.808312092563727	0.418910942946464	0.583055638958139	122
EAF1	1.5395803625935	0.123662675226466	0.256229237972068	99
EAF2	-2.18400110323484	0.0289621669929617	0.0999268021376046	82
EBF1	1.3500751497442	0.176991878565516	0.327418972463875	71
EBF2	2.17604965176913	0.0295515480762473	0.101215271466122	59
EBF3	-1.62255688892968	0.104684162669623	0.230203435748074	68
EBF4	-1.17503079045273	0.239982397537911	0.397896260423474	98
EDRF1	0.402507997063092	0.687310204118985	0.813794373626992	49
EED	-2.47150124613549	0.0134547082355085	0.058076652003904	103
EGR1	-1.0248718884406	0.305423640487341	0.469633072793658	55
EGR2	-1.58610045648332	0.112716523346832	0.24224580542817	56
EGR3	-1.88208970817705	0.0598238365031982	0.158754305428721	49
EGR4	1.57652546802033	0.114904754155253	0.245658439918127	96
EHF	-0.0465499558887636	0.962871918171095	0.980117385362219	76
EHMT1	-1.18973247246713	0.234151558072725	0.391634998627017	52
EHMT2	-0.64267207585428	0.520436903952251	0.676501845925226	41
EID1	-1.38376677705344	0.166429878948438	0.315000492440799	78
EID2	-2.01740754511991	0.0436530005316023	0.129066530473495	45
EID2B	-0.820543380100046	0.411906410018148	0.577233229381596	137
ELF1	1.16638184921405	0.243460093768812	0.40170915471854	79
ELF2	1.57362624744629	0.115573881504388	0.24623952780148	58
ELF3	3.53345123458823	0.00041017175067637	0.0111506849976282	151
ELF4	-3.03439617055387	0.00241017701568391	0.0195683419606718	61
ELF5	2.57384710645539	0.0100574706756908	0.048078469631924	183
ELK1	-3.21774852090942	0.00129201043352967	0.0150196212897824	72
ELK3	0.990708896536206	0.321827745662137	0.483450490179686	158
ELK4	-0.983615036982532	0.32530482884959	0.486175076571411	37
ELL	-1.09693900670249	0.27266805576018	0.434654452356509	26
ELL2	1.09441085158402	0.273774826752661	0.434893862993745	192
ELL3	0.840179500088617	0.400807750630796	0.56594386320953	79
EMX1	-2.27114362800553	0.0231382846560245	0.0849674498193794	26
EMX2	-0.986638355248036	0.323819960189424	0.485018769068493	57
EN1	-3.65375813724693	0.000258429718045105	0.0111506849976282	66
EN2	-1.51686794585411	0.12930002798189	0.264213579272957	48
ENY2	-0.791341254940525	0.428744880382093	0.590317648224605	101
EOMES	0.958404422579695	0.337858865990874	0.502368633588175	79
EP300	-1.76629082036533	0.0773470708562278	0.188844996386446	66
EPAS1	3.29005857371124	0.00100166529326735	0.0140463679559763	67
EPC1	2.93317670325278	0.00335512877940689	0.023035548599552	32
EPC2	1.71229364825318	0.0868425666358127	0.204229760157325	48
ERF	-3.53019360641357	0.00041525567552631	0.0111506849976282	38
ERG	0.166884448953015	0.867460969487767	0.926317924620027	40
ESR1	3.10117573872436	0.0019275385592369	0.0176849501892318	35
ESR2	-0.451131923372832	0.651894470790491	0.784574168963144	120
ESRRA	-0.178668441191466	0.858198050683143	0.922202317068125	89
ESRRB	-1.10615812689596	0.268658083234257	0.431455603059097	115
ESRRG	0.550052634754669	0.58228327256791	0.727765165347552	161
ESX1	-1.44795866481112	0.147628611168661	0.290710431617979	133
ETS1	1.7723687389554	0.0763333675222788	0.187039604731236	86
ETS2	-1.02908119567231	0.303441521714487	0.467853318332962	111
ETV1	2.91541094745781	0.00355220465618652	0.0237510154462667	54
ETV2	-2.9356878777799	0.00332809005501865	0.0229268426012396	120
ETV3	-2.38233653642387	0.0172031677269074	0.069150650627215	23
ETV3L	-2.05027916478057	0.0403371965790953	0.121601342363624	428
ETV4	2.52854022370078	0.0114537961126068	0.0520765929919855	107
ETV5	-0.677984617838131	0.49778144626925	0.657920438673698	45
ETV6	0.783664995445626	0.433236707332835	0.594052097987657	52
ETV7	1.2287292526309	0.21917333463456	0.3746271033102	78
EVX1	-0.375071356822443	0.707607398568804	0.823858139088089	103
EVX2	-1.88090671448715	0.059984609685455	0.158974755720778	47
FAM220A	-2.25776283845521	0.0239604492078693	0.0867104836467419	117
FAM220BP	-0.431221001691265	0.666307684691815	0.799100540960992	686
FBXL19	-1.70818899843723	0.08760127921199	0.205541533563912	48
FERD3L	0.345963494185367	0.729370149982902	0.837222792158678	328
FEV	0.152010175579785	0.879178909970043	0.933931574613159	330
FEZF1	-0.121131035494338	0.90358724739266	0.949532361666863	79
FGF1	0.262951996271154	0.792587578790768	0.875612411558268	48
FGF2	-2.52863791197706	0.0114506090207187	0.0520765929919855	39
FGF7	0.954452415971271	0.339854684773177	0.503871510902841	66
FHL2	0.166165828608761	0.868026450377126	0.92643824594241	200
FHL5	2.16176692315864	0.0306361462479372	0.103091756344119	110
FIGLA	0.49822880600158	0.61832278118718	0.760726644803951	365
FLCN	-0.353004509001554	0.724085060185796	0.833622262102365	51
FLI1	2.06648571034165	0.0387826403074105	0.119601296021062	175
FOS	1.52555162562362	0.127121567240719	0.260873346614354	65
FOSB	-0.0996466626456001	0.920624846721904	0.960039977774218	72
FOSL1	-2.89394403332608	0.00380435964451639	0.0243474128892202	148
FOSL2	-3.30195789164122	0.000960124826080761	0.0139320240720655	63
FOXA1	3.06550833046627	0.00217300324017734	0.0188756242644912	78
FOXA2	3.24809446995658	0.00116180689823546	0.0145272474904149	40
FOXA3	3.32534455446827	0.00088309327968892	0.0136879458351783	69
FOXB1	2.37748598402979	0.0174311054140112	0.0698139945695621	120
FOXB2	-2.42831140674565	0.0151693121788696	0.0633152243797017	79
FOXC1	-1.17587043916846	0.239646653125401	0.397661842899084	43
FOXC2	-2.3076094991082	0.0210208657028126	0.0794985050424301	55
FOXD1	-3.62761668941393	0.000286049506818492	0.0111506849976282	46
FOXD2	3.6675736299707	0.000244863051292386	0.0111506849976282	120
FOXD3	-1.03932748036772	0.298652458522758	0.462911310710275	42
FOXD4	2.00689891226039	0.0447604277060877	0.131203202129879	72
FOXD4L1	0.668585422028755	0.503759974422015	0.663442560619914	31
FOXD4L3	2.41397112609074	0.0157797127864356	0.0649466982030883	349
FOXD4L4	0.831963813106976	0.405429370509113	0.571142442936545	473
FOXD4L5	1.26476950364329	0.205953966477761	0.359540798134385	287
FOXD4L6	-1.02181608819045	0.306867953395676	0.469945592556076	309
FOXE1	-3.34851969638861	0.000812445057149547	0.0133653137298839	270
FOXE3	-2.13590865224179	0.0326868602283306	0.107866638753491	248
FOXF1	0.719308832692702	0.471950654881977	0.632358244851687	37
FOXF2	-1.3720720972674	0.170040994710561	0.31896482253734	48
FOXG1	-0.717058592659951	0.47333794392549	0.633801985125361	124
FOXH1	-1.58143770003278	0.113777993148853	0.243851660143931	93
FOXI1	-2.0920678064587	0.0364324505246072	0.115032089156399	193
FOXI2	0.762074472610798	0.446015557505838	0.606747227830415	135
FOXI3	-0.590466850795461	0.554877703521847	0.704476158841248	56
FOXJ1	1.74937149077654	0.0802268255664729	0.194023741263597	228
FOXJ2	-1.53533482511815	0.124701604014296	0.257197058279485	28
FOXJ3	-0.0939767949187687	0.925127590114806	0.961821610014563	41
FOXK1	-2.29072726142033	0.0219791928884376	0.0820610011856631	38
FOXK2	-1.31869986129162	0.187269473179955	0.33924750374421	62
FOXL1	0.320327645415538	0.748719968349504	0.850629351343665	74
FOXL2	-3.04267727905951	0.00234483654740737	0.019502177138193	64
FOXM1	-3.02274068592031	0.0025049679404972	0.0200201734619425	265
FOXN1	-3.48886454804084	0.000485076884666462	0.0111506849976282	44
FOXN2	-2.51660595782535	0.0118491265648428	0.0535172471339259	116
FOXN3	-1.45873048433358	0.144639302283065	0.285451413281934	40
FOXN4	0.204607857667198	0.837878515755568	0.907366722667289	187
FOXO1	-2.99271636468611	0.00276506593040432	0.020699272458472	49
FOXO3	-1.9788489291039	0.0478330177179303	0.136441494248056	31
FOXO4	2.40064075578337	0.0163663950569867	0.0667699489554629	20
FOXO6	0.958439948946366	0.337840958891484	0.502368633588175	113
FOXP1	3.52905565288224	0.000417045416734024	0.0111506849976282	112
FOXP2	-1.60678330910603	0.108101910897491	0.234794596280538	68
FOXP3	1.02965911716477	0.303170053455705	0.467787277051563	147
FOXP4	3.51971098564968	0.000432017276478219	0.0111506849976282	56
FOXQ1	-1.75536300757784	0.0791972353663794	0.191987610852621	106
FOXS1	0.916197455780145	0.359563339699143	0.523233707698752	95
GABPA	1.97984379286353	0.0477210838130489	0.136441494248056	69
GABPB1	-2.94305593270054	0.00324989695864546	0.0226653230218936	51
GABPB2	-0.510562445536142	0.609657478118157	0.752327623781513	48
GATA1	2.17582838253784	0.0295680955517564	0.101215271466122	109
GATA2	2.52739749749079	0.0114911362104847	0.0521305203695159	50
GATA3	-0.480416381605404	0.630931348216228	0.770677933403226	43
GATA4	-2.34141500292593	0.0192107996784754	0.0743011269227989	46
GATA5	2.60508015263366	0.0091852769481009	0.0451756649899386	44
GATA6	2.99223487643205	0.0027694310054897	0.020699272458472	54
GATAD2A	-2.06053275542792	0.0393476377927594	0.120878779165144	14
GATAD2B	0.0870126372547416	0.930661467130908	0.965598727680669	23
GBX1	0.48504825263235	0.627642117828515	0.768035749448051	267
GBX2	-2.87579505176018	0.00403011292583645	0.0244617331085836	34
GCM1	3.74024869787463	0.000183838267504899	0.0111506849976282	200
GCM2	-0.319713173158361	0.749185772786551	0.850629351343665	304
GFI1	1.05387773094762	0.291938899628433	0.455959533312805	136
GFI1B	1.84116388191508	0.0655975464697786	0.169324187376126	87
GLI1	-1.79603965042846	0.0724882112495316	0.179911457532318	54
GLI2	-2.94200668901067	0.00326092883165394	0.0226653230218936	101
GLI3	-3.04633226480835	0.00231651689287641	0.0194245637820702	81
GLI4	-2.19797939438201	0.0279505743671444	0.0979227314300982	106
GLIS1	-2.15400881909798	0.0312394803116961	0.104408899240621	67
GLIS2	1.64248939727264	0.100488621692198	0.224944989039647	51
GLIS3	3.1559575797435	0.00159972124428545	0.0160701606361502	39
GMEB1	0.0594757492841806	0.952573180544161	0.974492331099957	16
GMEB2	-1.70575376208781	0.0880539352630673	0.206366954808976	39
GON4L	0.667850046767251	0.504229316600179	0.663442560619914	51
GPATCH3	0.123443856732655	0.901755629972428	0.948094562653436	86
GPBP1	2.18728874156835	0.0287214520945171	0.0992636672050371	41
GPBP1L1	1.4444066978034	0.148624607787618	0.291549326494215	66
GPS2	0.0939436442721943	0.925153924002278	0.961821610014563	202
GRHL1	-2.16714193452623	0.0302240332561174	0.10238141066559	32
GRHL2	-2.73480234871983	0.00624177428828864	0.0334310738058601	45
GRHL3	-3.32829818456991	0.000873782877124392	0.0136470211190573	100
GSC	-1.22076634741342	0.222174498870019	0.378177225198052	64
GSC2	-3.19035681982434	0.00142097232002549	0.0154644115253838	58
GSX1	-2.7872101902585	0.00531639834763066	0.0291226970049295	365
GTF2H2	1.53972828985979	0.123626598006673	0.256229237972068	179
GZF1	-1.51583950892623	0.129559939114301	0.264213579272957	44
HAND1	0.254119370350441	0.799403339085581	0.880967307492019	154
HAND2	-2.37102049184888	0.0177390475587328	0.0706110725781466	86
HBP1	0.482320373311594	0.629578376622061	0.769944625564099	103
HCFC1	-1.8614135905451	0.06268579281746	0.163590729725157	100
HCFC2	0.735246019646817	0.462189676735555	0.623316971253915	61
HDAC1	-2.59212472284649	0.00953851840300534	0.046577108955964	41
HDAC10	-1.19549754283197	0.231892695696617	0.389214483507201	139
HDAC2	-3.18400356227529	0.00145253224834545	0.0155971263390581	126
HDAC3	-1.23247927396619	0.217770104172057	0.373476641354592	121
HDAC4	-1.86042981260267	0.0628247400390607	0.163744481681424	35
HDAC5	1.25840200833003	0.208246405964837	0.362370113708652	43
HDAC6	1.47568333184883	0.140028922621687	0.27896706493084	43
HDAC7	2.1198272325143	0.034020617828313	0.110239590416776	97
HDAC8	1.62026404809942	0.105175568298806	0.230203435748074	167
HDAC9	-1.32974871613864	0.183601077999828	0.334801965764393	76
HDGF	-1.24953935054177	0.211467870188715	0.366043369209908	70
HDGFL1	-2.09130057713826	0.0365011281246474	0.115036419632014	101
HDGFL2	-2.01654709827897	0.0437427984523405	0.129145404954529	69
HDGFL3	-3.43338885324745	0.000596086539854954	0.0118046470220866	83
HDX	2.35724837716837	0.0184109278950703	0.0727382600450042	72
HEATR1	-2.07214047684624	0.038252342484816	0.118402863425013	51
HELT	-0.141024903351177	0.887850268917239	0.939752535025696	208
HES1	-3.09777432391149	0.00194979845820205	0.0178093198458991	32
HES2	-3.34318462174983	0.000828227775351091	0.0133653137298839	98
HES3	0.374150289404015	0.708292505696945	0.823858139088089	248
HES4	0.0874701214885516	0.93029783398007	0.965598727680669	105
HES5	-0.906009297933159	0.364930931111505	0.528318607289766	143
HES6	1.72194138954268	0.0850801362774265	0.2019419475912	140
HES7	0.0241556800649859	0.980728429988838	0.989264996383683	250
HESX1	1.86333130618279	0.0624156681882852	0.163093814959427	123
HEXIM1	0.935908926030247	0.349320081036211	0.511602638367995	21
HEXIM2	-0.657310128969064	0.5109815249095	0.668494218889193	220
HEY1	-2.29963177122485	0.0214690905403404	0.0803030333556426	32
HEY2	-1.95618377551395	0.0504435090733126	0.14176843346703	45
HEYL	1.30189055399159	0.192953802009177	0.344488201492823	61
HHEX	0.724040535436965	0.469040849640941	0.629696573730555	56
HIC1	0.844595713856375	0.398336602960552	0.563231990087968	94
HIC2	-2.42013869710652	0.0155145883036798	0.0641335028441122	32
HIF1A	-2.81627537755728	0.00485840033592125	0.0274593565947372	107
HIF1AN	-0.710971108201341	0.477102139661767	0.63746159446971	51
HIF3A	2.27311241583519	0.0230194064175608	0.0847889889968282	61
HINFP	0.490265073853325	0.623946338201206	0.765417867907866	46
HIPK2	0.785192187471563	0.432340895347231	0.594052097987657	26
HIVEP1	-1.16727055215719	0.243101126934597	0.401440601862943	33
HIVEP2	-1.38390853355004	0.166386463466986	0.315000492440799	62
HIVEP3	0.0542330205786521	0.95674951276986	0.977288818336063	118
HLF	1.6804508655723	0.0928696264928177	0.214208264396051	141
HMGA1	-3.01503560941236	0.00256949086447254	0.0202199165719646	67
HMGA2	-1.81965039533642	0.0688122619192713	0.173721381353611	61
HMGB1	-2.42010162713737	0.0155161700429304	0.0641335028441122	66
HMGB1P1	0.528569801489152	0.597103913685871	0.743111075061613	423
HMGB2	-2.5348870875022	0.011248357597963	0.0514341055078498	98
HMGB3	2.48219375051784	0.0130576255270036	0.0569517710959087	116
HMGB4	1.60499060766939	0.10849587166948	0.235400374799317	329
HMX1	-1.73283690539908	0.0831246612551813	0.198220346070048	48
HMX2	-2.85563210971834	0.00429512497574818	0.0255460049429674	94
HMX3	-1.41479316496519	0.157129148726194	0.304149705102926	156
HNF1A	2.6820743640569	0.00731671933280322	0.0376130848113452	149
HNF1B	3.98861924634609	6.64589930858613e-05	0.0111506849976282	457
HNF4A	1.63231516900747	0.102613109330436	0.227707615715912	128
HNF4G	3.51017892838964	0.000447805249582746	0.0111506849976282	113
HNRNPK	-2.23980550210676	0.0251035525293917	0.0899507328811478	97
HNRNPU	-0.510717156737031	0.609549125347149	0.752327623781513	55
HOMEZ	-3.24142114860286	0.00118935332084656	0.0145694550174756	41
HOPX	3.57038118679231	0.000356462114031796	0.0111506849976282	121
HOXA1	-3.76692621901311	0.000165269816944807	0.0111506849976282	27
HOXA10	-1.36188006257946	0.173235739184127	0.323099655761827	19
HOXA11	-1.31903336750992	0.187157957457643	0.33924750374421	26
HOXA13	-2.03934033959982	0.04141607224684	0.124430666397995	30
HOXA2	0.499699385688405	0.617286765109156	0.76068048561415	82
HOXA3	-0.571708964492255	0.567519160200408	0.716313511270842	31
HOXA4	-0.332224013765512	0.739720112210263	0.844924093173253	46
HOXA5	0.732534344259041	0.463842488231089	0.624356401921584	57
HOXA6	-1.33896100289112	0.180583368586087	0.331366432401016	30
HOXA7	-3.50371621395041	0.000458814021224103	0.0111506849976282	26
HOXA9	-2.0010093886313	0.0453913781243157	0.132672513774786	29
HOXB1	-2.16750454981761	0.0301964031461617	0.10238141066559	171
HOXB13	-1.21864679033964	0.222978281683292	0.378562675909049	70
HOXB2	-0.401334827549814	0.688173625234662	0.813874703601225	76
HOXB3	-0.0443347460703115	0.96463757553442	0.980648743341967	52
HOXB4	1.28403529781849	0.199129605135337	0.350317430874376	44
HOXB5	1.02154832638215	0.306994725268151	0.469945592556076	58
HOXB6	3.1216438760431	0.00179844345730393	0.0169567525974371	87
HOXB7	-0.681616759755124	0.495481314534003	0.655303664858805	24
HOXB8	-0.146160052137547	0.883795040607085	0.937400027517935	52
HOXB9	-0.757433464770726	0.448790213493289	0.609711007176142	65
HOXC10	-0.00359260676245477	0.997133520697393	0.999086769513647	65
HOXC11	-0.336722684754711	0.736325961043675	0.843045840120514	70
HOXC13	-3.01943600908915	0.0025324578472304	0.0201611235619976	50
HOXC4	-0.242099204645358	0.808703294474882	0.889095615526926	79
HOXC5	-0.636585178605301	0.524395081933987	0.679488497553475	111
HOXC6	-2.12841854226996	0.033302397126918	0.109544541031631	44
HOXC8	-1.56240878946283	0.118191717810557	0.249299231588041	34
HOXC9	-1.39752656989543	0.162255282449454	0.310546592976224	26
HOXD1	3.28109634447041	0.00103404416433991	0.0141043624015964	112
HOXD10	-3.30827245422157	0.000938734350703344	0.013906466143899	48
HOXD11	-3.60012391161328	0.000318065570622469	0.0111506849976282	57
HOXD13	-3.41998536251786	0.000626245053005014	0.0119747418546566	50
HOXD3	-0.795097714379207	0.42655666409966	0.588889969465522	73
HOXD4	-0.632084862296187	0.527331426224911	0.681997533537401	116
HOXD8	-1.1232144959071	0.261346407518014	0.42342708767192	31
HOXD9	-1.68077445583691	0.0928067320822389	0.214208264396051	36
HR	-3.95345725516588	7.70300301252946e-05	0.0111506849976282	180
HSF1	-1.79223263118466	0.0730957096563469	0.180838962462981	68
HSF2	-2.82867577457185	0.00467410254831605	0.0269386304615624	59
HSF4	1.67508783027122	0.0939170003389608	0.215903576060128	239
HSF5	1.35102349004488	0.176687908158811	0.327152452572784	59
HSFX2	0.242608564854189	0.808308645625683	0.889095615526926	266
HSFX3	0.473166828316469	0.636094161751698	0.771098743284954	343
